,precision,recall,f1-score,support
glioma,0.9784172661870504,0.9714285714285714,0.974910394265233,280.0
meningioma,0.9398496240601504,0.8928571428571429,0.9157509157509157,280.0
notumor,0.9753521126760564,0.9892857142857143,0.9822695035460993,280.0
pituitary,0.9383561643835616,0.9785714285714285,0.958041958041958,280.0
accuracy,0.9580357142857143,0.9580357142857143,0.9580357142857143,0.9580357142857143
macro avg,0.9579937918267047,0.9580357142857143,0.9577431929010515,1120.0
weighted avg,0.9579937918267047,0.9580357142857143,0.9577431929010516,1120.0
