stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,73,0.8436165298232181,0.004816027496479761,43.1029956000275,3,gini,40.0,5,1,0.05,False
2,75,2,40,0.8433189665633716,0.015424343139098004,41.1384569000802,3,gini,20.0,10,2,0.05,False
2,75,3,42,0.8421880804448332,0.013172566626499934,131.5607641999959,3,entropy,40.0,2,2,0.1,False
2,75,4,71,0.8409110233605808,0.014317936287654306,64.86218920000829,3,entropy,,20,1,0.05,False
2,75,5,20,0.8405901503401868,0.00541620337130856,42.134472299949266,3,gini,20.0,5,1,0.05,False
2,75,6,85,0.8402425545669491,0.011411823261190005,260.7453053999925,3,entropy,80.0,2,1,0.2,False
2,75,7,9,0.8385172071947066,0.008694714863576427,129.18969079997623,3,entropy,60.0,20,1,0.1,False
2,75,8,60,0.8383896277579709,0.006827496162784779,38.71018809999805,3,gini,60.0,2,4,0.05,False
2,75,9,86,0.8383896277579709,0.006827496162784779,39.074369599926285,3,gini,,5,4,0.05,False
2,75,10,39,0.8380988275426642,0.011667916459925537,255.60576359997503,3,entropy,20.0,2,2,0.2,False
2,75,11,27,0.8377592580262482,0.008835697566600558,76.66386229998898,3,gini,80.0,2,4,0.1,False
2,75,12,59,0.8376630687401995,0.01219276514488953,81.91389129997697,3,gini,20.0,10,2,0.1,False
