iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
0,25,1,52,0.8977612028396195,0.005379113168463612,14.153153999825008,3,entropy,20.0,2,1,0.1,False
0,25,2,35,0.8967999132677092,0.003183127221265587,19.581714599975385,3,gini,20.0,10,1,0.2,False
0,25,3,26,0.8941615283383779,0.0016164413694092859,26.903016600059345,3,entropy,60.0,2,1,0.2,False
0,25,4,20,0.8937176728951935,0.005012130323291532,26.859484000015073,3,entropy,,10,1,0.2,False
0,25,5,30,0.8933210295866666,0.006911976066436812,16.080170200089924,3,gini,,5,8,0.2,False
0,25,6,60,0.8933210295866666,0.006911976066436812,15.785010799882002,3,gini,60.0,5,8,0.2,False
0,25,7,86,0.8926627797727719,0.006167358362533591,13.897211799980141,3,entropy,40.0,5,2,0.1,False
0,25,8,51,0.8920963013594593,0.00723324188924068,9.002204100019298,3,gini,60.0,2,4,0.1,False
0,25,9,70,0.8920963013594593,0.00723324188924068,9.049074900103733,3,gini,,5,4,0.1,False
0,25,10,87,0.8919721951353544,0.0035448952850435284,27.60073370009195,3,entropy,60.0,5,1,0.2,False
0,25,11,55,0.8914169406090832,0.010111547842161178,10.315274300053716,3,gini,80.0,2,1,0.1,False
0,25,12,85,0.8906699238942916,0.010356008049624672,7.305645399959758,3,entropy,20.0,2,2,0.05,False
0,25,13,74,0.8904766653656043,0.01166855589087585,19.09461020003073,3,gini,40.0,10,2,0.2,False
0,25,14,90,0.8904509960960038,0.010369141415139295,13.672616300056688,3,entropy,60.0,20,4,0.1,False
0,25,15,22,0.8894547793106155,0.009678714949063076,9.048114300123416,3,gini,40.0,20,4,0.1,False
0,25,16,78,0.8882165177868911,0.004030123393013587,13.240414300002158,3,entropy,60.0,5,8,0.1,False
0,25,17,2,0.888066774706612,0.008932055361633634,14.183923400007188,3,entropy,80.0,20,2,0.1,False
0,25,18,29,0.8879373124884836,0.009650140905771687,7.118095300043933,3,entropy,60.0,5,4,0.05,False
0,25,19,59,0.8866848448742181,0.0026487605960973655,12.007737599895336,3,gini,40.0,20,1,0.2,True
0,25,20,39,0.8860871035249005,0.009314690238139333,6.818961399956606,3,entropy,60.0,20,8,0.05,False
0,25,21,10,0.8860763568115931,0.0048382154123085604,25.166904600104317,3,entropy,20.0,5,8,0.2,False
0,25,22,99,0.8860763568115931,0.0048382154123085604,24.94648100004997,3,entropy,20.0,2,8,0.2,False
0,25,23,77,0.8860628408187612,0.0075098737184408045,25.760432600043714,3,entropy,,20,4,0.2,False
0,25,24,3,0.8855196701809089,0.008376092820951064,8.303331600036472,3,gini,60.0,5,8,0.1,False
0,25,25,42,0.8855196701809089,0.008376092820951064,8.128579400014132,3,gini,,5,8,0.1,False
0,25,26,53,0.8855196701809089,0.008376092820951064,8.320726700127125,3,gini,60.0,10,8,0.1,False
0,25,27,93,0.8854360585801349,0.005841330602013304,6.247110199998133,3,gini,80.0,2,1,0.1,True
0,25,28,75,0.8854257201706958,0.009581808581292133,6.952921099844389,3,entropy,60.0,10,8,0.05,False
0,25,29,100,0.8854257201706958,0.009581808581292133,6.747936600120738,3,entropy,60.0,5,8,0.05,False
0,25,30,40,0.884367865050987,0.014070446690097016,4.689719600137323,3,gini,60.0,5,4,0.05,False
0,25,31,76,0.884367865050987,0.014070446690097016,4.673220600001514,3,gini,80.0,5,4,0.05,False
0,25,32,84,0.884354887784613,0.00997185751028742,2.2839744999073446,3,gini,20.0,5,2,0.02,False
0,25,33,24,0.884171882434125,0.007217039721870938,7.440390600007959,3,entropy,60.0,10,2,0.05,False
0,25,34,72,0.8838601809787602,0.007745117515393382,3.6688708999427035,3,entropy,40.0,5,1,sqrt,False
