,precision,recall,f1-score,support
glioma,0.9153846153846154,0.85,0.8814814814814815,280.0
meningioma,0.8187919463087249,0.8714285714285714,0.8442906574394463,280.0
notumor,0.9852941176470589,0.9571428571428572,0.9710144927536232,280.0
pituitary,0.903448275862069,0.9357142857142857,0.9192982456140351,280.0
accuracy,0.9035714285714286,0.9035714285714286,0.9035714285714286,0.9035714285714286
macro avg,0.9057297388006171,0.9035714285714287,0.9040212193221464,1120.0
weighted avg,0.905729738800617,0.9035714285714286,0.9040212193221466,1120.0
