rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,ResNet50,3,4,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,6,0.13347135484218597,13,0.18930397927761078,6,0.13347135484218597,0.9620535714285714,0.9620535714285714,0.9621491064245489,0.9620535714285714,0.9620723401973402,0.13347136488950473,124.9447601360007,109.22495291899759,238.23221602500053,23
2,ResNet50,3,4,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,6,0.1306888908147812,13,0.2190668135881424,6,0.1306888908147812,0.9620535714285714,0.9620535714285714,0.9620535714285714,0.9620535714285714,0.9620535714285714,0.13068891075270134,72.92602459899717,56.87198748800074,133.40397808000125,23
3,ResNet50,3,4,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,8,0.12896214425563812,12,0.17353418469429016,8,0.12896214425563812,0.9620535714285714,0.9620535714285715,0.9620122848828601,0.9620535714285715,0.9620233201651363,0.12896216635886404,126.38875816899963,135.21667715299918,295.09483870999975,23
4,ResNet50,3,4,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,6,0.12764863669872284,13,0.19914737343788147,6,0.12764863669872284,0.9598214285714286,0.9598214285714286,0.9597735430904438,0.9598214285714286,0.9596741446879111,0.12764865937219178,91.39379182099947,75.12388587999885,170.16396114300005,23
5,ResNet50,3,4,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,5,0.12006761878728867,12,0.1677434742450714,5,0.12006761878728867,0.9575892857142857,0.9575892857142857,0.9578051502830265,0.9575892857142857,0.9576781265570504,0.12006764405808654,89.69745948499985,69.0016672540005,162.29040142199665,23
6,ResNet50,3,4,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,6,0.13410809636116028,12,0.1772524118423462,6,0.13410809636116028,0.9575892857142857,0.9575892857142858,0.9578200145634357,0.9575892857142858,0.957676980520769,0.13410813077200823,68.07281705599962,56.33935550000024,127.99312172600185,23
7,ResNet50,3,4,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,7,0.1284032166004181,12,0.17353418469429016,7,0.1284032166004181,0.9553571428571429,0.9553571428571428,0.955949388509657,0.9553571428571428,0.9554950973029803,0.1284032192540566,121.39707478099808,119.49942641899906,244.69961576499918,23
8,ResNet50,3,4,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,5,0.12923499941825867,12,0.1677434742450714,5,0.12923499941825867,0.953125,0.953125,0.9529177680726354,0.953125,0.9529933504933505,0.12923501141456487,88.95912847699947,66.86063937200015,159.48795268899994,23
9,ResNet50,3,4,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,6,0.13418316841125488,12,0.1772524118423462,6,0.13418316841125488,0.953125,0.9531250000000001,0.9528352324463176,0.9531250000000001,0.9529329849711612,0.13418315927521926,67.67868055399958,57.613901567998255,128.90876675399704,23
10,ResNet50,3,4,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,3,0.13055141270160675,13,0.18930397927761078,3,0.13055141270160675,0.9508928571428571,0.9508928571428572,0.9511506149838707,0.9508928571428572,0.9509162420666846,0.1305514339410457,133.03899270500187,76.54851308899742,213.56600533099845,23
11,ResNet50,3,4,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,6,0.13462881743907928,13,0.2190668135881424,6,0.13462881743907928,0.9486607142857143,0.9486607142857144,0.948531167615937,0.9486607142857144,0.9485486053536374,0.1346288163790728,72.07762668500072,58.43669378899722,134.0919312900005,23
12,ResNet50,3,4,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,5,0.12857116758823395,13,0.19914737343788147,5,0.12857116758823395,0.9464285714285714,0.9464285714285714,0.9464616136076314,0.9464285714285714,0.9464167739167739,0.1285711740198945,90.6700264430001,66.41576826100209,160.72867846900044,23
