,precision,recall,f1-score,support
glioma,0.9409722222222222,0.9678571428571429,0.954225352112676,280.0
meningioma,0.9187279151943463,0.9285714285714286,0.9236234458259325,280.0
notumor,0.9754385964912281,0.9928571428571429,0.984070796460177,280.0
pituitary,0.9924242424242424,0.9357142857142857,0.9632352941176471,280.0
accuracy,0.95625,0.95625,0.95625,0.95625
macro avg,0.9568907440830097,0.95625,0.9562887221291082,1120.0
weighted avg,0.9568907440830097,0.95625,0.9562887221291082,1120.0
