,precision,recall,f1-score,support
glioma,0.9233576642335767,0.9035714285714286,0.9133574007220217,280.0
meningioma,0.8561643835616438,0.8928571428571429,0.8741258741258742,280.0
notumor,0.9885931558935361,0.9285714285714286,0.9576427255985267,280.0
pituitary,0.9518900343642611,0.9892857142857143,0.9702276707530648,280.0
accuracy,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
macro avg,0.9300013095132544,0.9285714285714286,0.9288384177998719,1120.0
weighted avg,0.9300013095132543,0.9285714285714286,0.9288384177998719,1120.0
