stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.77504962682724,0.5951443910598755,0.8660714030265808,0.37644341588020325,0.0010000000474974513
2,frozen_head,0.856894850730896,0.38505181670188904,0.890625,0.33092257380485535,0.0010000000474974513
3,frozen_head,0.8794642686843872,0.33093172311782837,0.90625,0.2856946289539337,0.0010000000474974513
4,frozen_head,0.8804563283920288,0.3168659806251526,0.8950892686843872,0.2706241309642792,0.0010000000474974513
5,frozen_head,0.8878968358039856,0.2984834909439087,0.8950892686843872,0.260545939207077,0.0010000000474974513
6,frozen_head,0.9017857313156128,0.27003389596939087,0.9107142686843872,0.25240227580070496,0.0010000000474974513
7,frozen_head,0.9022817611694336,0.26803481578826904,0.9129464030265808,0.23447898030281067,0.0010000000474974513
8,frozen_head,0.903769850730896,0.25428876280784607,0.9174107313156128,0.23112209141254425,0.0010000000474974513
9,frozen_head,0.9045138955116272,0.2517373263835907,0.9040178656578064,0.23235438764095306,0.0010000000474974513
10,frozen_head,0.9151785969734192,0.24109485745429993,0.9084821343421936,0.22173821926116943,0.0010000000474974513
11,frozen_head,0.9072420597076416,0.2449989914894104,0.9196428656578064,0.2186398208141327,0.0010000000474974513
12,frozen_head,0.9064980149269104,0.23492778837680817,0.921875,0.21820558607578278,0.0010000000474974513
13,frozen_head,0.9188988208770752,0.22674377262592316,0.90625,0.23770956695079803,0.0010000000474974513
14,frozen_head,0.9114583134651184,0.22564288973808289,0.9241071343421936,0.2098838835954666,0.0010000000474974513
15,frozen_head,0.91567462682724,0.2256270796060562,0.9129464030265808,0.22635586559772491,0.0010000000474974513
1,fine_tuning,0.9236111044883728,0.20919620990753174,0.9174107313156128,0.2056957185268402,3.000000106112566e-06
2,fine_tuning,0.9223710298538208,0.19972839951515198,0.921875,0.19803476333618164,3.000000106112566e-06
3,fine_tuning,0.924355149269104,0.1865128129720688,0.9285714030265808,0.1966790109872818,3.000000106112566e-06
4,fine_tuning,0.9283233880996704,0.19060656428337097,0.9196428656578064,0.19022893905639648,3.000000106112566e-06
5,fine_tuning,0.9308035969734192,0.18564464151859283,0.9285714030265808,0.19092632830142975,3.000000106112566e-06
6,fine_tuning,0.9295634627342224,0.1896260380744934,0.9263392686843872,0.19001266360282898,3.000000106112566e-06
7,fine_tuning,0.9253472089767456,0.18752919137477875,0.9308035969734192,0.18621602654457092,3.000000106112566e-06
8,fine_tuning,0.9317956566810608,0.17776325345039368,0.9330357313156128,0.1837914139032364,3.000000106112566e-06
9,fine_tuning,0.9372519850730896,0.1668953150510788,0.9285714030265808,0.18438825011253357,3.000000106112566e-06
10,fine_tuning,0.9360119104385376,0.17250904440879822,0.9263392686843872,0.18186068534851074,3.000000106112566e-06
11,fine_tuning,0.9394841194152832,0.1628878116607666,0.9352678656578064,0.18144533038139343,3.000000106112566e-06
12,fine_tuning,0.9365079402923584,0.17063620686531067,0.9330357313156128,0.17585794627666473,3.000000106112566e-06
13,fine_tuning,0.9422122836112976,0.16224975883960724,0.9308035969734192,0.17311599850654602,3.000000106112566e-06
14,fine_tuning,0.9355158805847168,0.16400538384914398,0.9330357313156128,0.1738288402557373,3.000000106112566e-06
15,fine_tuning,0.9407241940498352,0.1572878360748291,0.9330357313156128,0.16926610469818115,3.000000106112566e-06
16,fine_tuning,0.9461805820465088,0.1516444981098175,0.9352678656578064,0.16966857016086578,3.000000106112566e-06
17,fine_tuning,0.9464285969734192,0.1416236311197281,0.9352678656578064,0.16959114372730255,3.000000106112566e-06
18,fine_tuning,0.944940447807312,0.14645954966545105,0.9352678656578064,0.16772539913654327,6.000000212225132e-07
19,fine_tuning,0.942460298538208,0.1506570279598236,0.9330357313156128,0.16665105521678925,6.000000212225132e-07
20,fine_tuning,0.9484127163887024,0.13757963478565216,0.9375,0.16601090133190155,6.000000212225132e-07
