index,precision,recall,f1-score,support
glioma,0.8888888888888888,0.8,0.8421052631578947,280.0
meningioma,0.8044280442804428,0.7785714285714286,0.7912885662431942,280.0
notumor,0.9347079037800687,0.9714285714285714,0.9527145359019265,280.0
pituitary,0.8562091503267973,0.9357142857142857,0.89419795221843,280.0
accuracy,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714
macro avg,0.8710584968190495,0.8714285714285714,0.8700765793803614,1120.0
weighted avg,0.8710584968190493,0.8714285714285714,0.8700765793803613,1120.0
