iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,75,1,69,0.8998356197513665,0.0014011149450912478,45.10677369000041,3,entropy,,5,1,0.2,False
1,75,2,83,0.8989660368605271,0.0044073264910760935,19.47114385900204,3,gini,60.0,5,1,0.1,False
1,75,3,34,0.8985203148098478,0.007189363660970087,39.01082340100402,3,gini,20.0,2,1,0.2,False
1,75,4,37,0.8981602432720123,0.004145948559025118,19.347782278000523,3,gini,,2,1,0.1,False
1,75,5,61,0.8963487664753158,0.000978189671945866,9.583301494996704,3,gini,80.0,5,1,0.05,False
1,75,6,26,0.8962395628443414,0.003294038916621148,23.224463011993066,3,entropy,40.0,5,1,0.1,False
1,75,7,32,0.8962395628443414,0.003294038916621148,22.900878747001116,3,entropy,80.0,5,1,0.1,False
1,75,8,46,0.8962395628443414,0.003294038916621148,22.979040100999555,3,entropy,,5,1,0.1,False
1,75,9,98,0.8952523293274967,0.00636196797871293,38.26534815600098,3,gini,20.0,5,1,0.2,False
1,75,10,49,0.8952392262296188,0.006506946169596487,11.988541020000412,3,entropy,80.0,2,1,0.05,False
1,75,11,94,0.89519549862678,0.002552925254696581,38.99323738900421,3,gini,40.0,10,1,0.2,False
1,75,12,15,0.8949279331666341,0.007139984901588839,23.214692169000045,3,entropy,60.0,2,1,0.1,False
