repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
1,3,1,25,1,1,0.8840971073797256,5.257566999993287
1,3,1,25,1,2,0.8938358842806515,5.342109199962579
1,3,1,25,1,3,0.8710925940542563,5.375354299903847
1,3,1,25,2,1,0.8791362847081402,2.7997776000993326
1,3,1,25,2,2,0.8868914709892141,2.8701105000218377
1,3,1,25,2,3,0.8624571020858425,2.7930417000316083
1,3,1,25,3,1,0.8732450716879573,3.861057600006461
1,3,1,25,3,2,0.8869971573778964,3.820670900051482
1,3,1,25,3,3,0.8729866941521602,3.763194700004533
1,3,1,25,4,1,0.8624399176542059,0.7060280999867246
1,3,1,25,4,2,0.8635823647252318,0.7443121999967843
1,3,1,25,4,3,0.8618350261567692,0.6878575999289751
1,3,1,25,5,1,0.8834901593755533,1.1436609000666067
1,3,1,25,5,2,0.8937888492902749,1.1681721999775618
1,3,1,25,5,3,0.8726931472561089,1.1291240999707952
1,3,1,25,6,1,0.8519718377702722,0.32052599999587983
1,3,1,25,6,2,0.8446931968336289,0.30518030002713203
1,3,1,25,6,3,0.8421965624254432,0.34007120004389435
1,3,1,25,7,1,0.8655770965903414,0.7787272999994457
1,3,1,25,7,2,0.8803515164759598,0.7816920999903232
1,3,1,25,7,3,0.8777790320369778,0.9390625999076292
1,3,1,25,8,1,0.8756552365217587,0.6829689000733197
1,3,1,25,8,2,0.8646008463814772,0.7318967999890447
1,3,1,25,8,3,0.8580229306646988,0.6573707000352442
1,3,1,25,9,1,0.862132643178475,0.4380996999097988
1,3,1,25,9,2,0.86437081258151,0.5108167000580579
1,3,1,25,9,3,0.849426850395698,0.4436659999191761
1,3,1,25,10,1,0.8948984072881854,0.8515759999863803
1,3,1,25,10,2,0.8828924937819456,0.8796779999975115
1,3,1,25,10,3,0.873031831143652,0.8133968999609351
1,3,1,25,11,1,0.8708051861715136,0.8081657999427989
1,3,1,25,11,2,0.8852099150503551,0.7819032999686897
1,3,1,25,11,3,0.8727723423100867,0.7511545999441296
1,3,1,25,12,1,0.864269587250899,1.1200217999285087
1,3,1,25,12,2,0.8676998494736957,1.084985199966468
1,3,1,25,12,3,0.8718812190656544,1.1438873000442982
1,3,1,25,13,1,0.8864972192180229,2.886681000003591
1,3,1,25,13,2,0.887570950885281,3.094510899973102
1,3,1,25,13,3,0.8795220852357715,3.0037509000394493
1,3,1,25,14,1,0.8665043256492522,0.8891302000265568
1,3,1,25,14,2,0.8697567058238246,0.8597634999314323
1,3,1,25,14,3,0.8673811256418731,0.9508281000889838
1,3,1,25,15,1,0.8793819812741344,0.5166338999988511
1,3,1,25,15,2,0.8736187702818697,0.5398053999524564
1,3,1,25,15,3,0.8658596742621077,0.5925372999627143
1,3,1,25,16,1,0.8721368765514002,0.7077504999469966
1,3,1,25,16,2,0.8632083715445144,0.7659913999959826
1,3,1,25,16,3,0.8712570942912966,0.8089180999668315
1,3,1,25,17,1,0.8840365306285103,2.5361115999985486
1,3,1,25,17,2,0.8810384585852804,2.443685599952005
1,3,1,25,17,3,0.8814717068706993,2.404239800060168
1,3,1,25,18,1,0.8869383804829174,5.971621199976653
1,3,1,25,18,2,0.8845368305589588,5.770699799992144
1,3,1,25,18,3,0.8906282801090828,5.918797000078484
1,3,1,25,19,1,0.8465486302543137,0.2419494999339804
1,3,1,25,19,2,0.8464842414282481,0.23448719992302358
1,3,1,25,19,3,0.8469773963916923,0.24223580001853406
1,3,1,25,20,1,0.87861198783813,1.9570009000599384
1,3,1,25,20,2,0.8820925058914332,1.9897633999353275
1,3,1,25,20,3,0.8776982987262822,1.9978709000861272
1,3,1,25,21,1,0.8791362847081402,2.8085759000387043
1,3,1,25,21,2,0.8868914709892141,2.7538223000010476
1,3,1,25,21,3,0.8624571020858425,2.7748272999888286
1,3,1,25,22,1,0.8842855426019165,0.8457830999977887
1,3,1,25,22,2,0.8759812188849222,0.8744082999182865
1,3,1,25,22,3,0.8735695257112782,0.838346500066109
1,3,1,25,23,1,0.8964835661589983,7.964648999972269
1,3,1,25,23,2,0.8860101259358744,8.275202300050296
1,3,1,25,23,3,0.8833161375337242,8.604094799957238
1,3,1,25,24,1,0.8842420632260656,0.754833799903281
1,3,1,25,24,2,0.8810410719611493,0.8504564999602735
1,3,1,25,24,3,0.878465301166258,0.8003069999394938
1,3,1,25,25,1,0.8964835661589983,8.135273599997163
1,3,1,25,25,2,0.8860101259358744,8.477718600071967
1,3,1,25,25,3,0.8833161375337242,8.203284300048836
1,3,1,25,26,1,0.8486918974073177,0.3301672999514267
1,3,1,25,26,2,0.8427953095934715,0.3227269999915734
1,3,1,25,26,3,0.8443971773300765,0.30685650010127574
1,3,1,25,27,1,0.8734071119673864,1.0182910000439733
1,3,1,25,27,2,0.8776145299094005,1.1168081000214443
1,3,1,25,27,3,0.871872926330292,1.0319920999463648
1,3,1,25,28,1,0.8704170688062672,0.7292578999185935
1,3,1,25,28,2,0.8669612564596774,0.7840779999969527
1,3,1,25,28,3,0.8677646798817378,0.7596367000369355
1,3,1,25,29,1,0.865010468430885,0.4129685000516474
1,3,1,25,29,2,0.8578444386315608,0.42183140001725405
1,3,1,25,29,3,0.8642605696579482,0.35455400007776916
1,3,1,25,30,1,0.8773145372620024,1.0456607999512926
1,3,1,25,30,2,0.8791496765902859,1.154883199953474
1,3,1,25,30,3,0.8725873719489682,1.0842153000412509
