stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,25,1,16,0.8172231030247281,0.0095754639299522,93.6979594999866,3,entropy,40.0,2,4,0.2,False
1,25,2,62,0.8161731005376129,0.0108172839043516,31.57758549999562,3,gini,,10,2,0.1,False
1,25,3,86,0.8160318601112544,0.0166929360038607,59.03372259996832,3,gini,80.0,2,4,0.2,False
1,25,4,44,0.8155813890511223,0.0174753344869763,31.870797700015828,3,gini,60.0,5,1,0.1,False
1,25,5,7,0.8146550632270295,0.0135560278773922,25.1398852999846,3,entropy,80.0,10,1,0.05,False
1,25,6,58,0.8144100375146586,0.0071882049264589,95.15895919999456,3,entropy,20.0,2,2,0.2,False
1,25,7,82,0.8139307058805724,0.0160296650410334,64.23964019998675,3,gini,60.0,10,1,0.2,False
1,25,8,19,0.8134130893192238,0.0111862182716413,64.98835150004015,3,gini,,20,1,0.2,False
1,25,9,20,0.813271335183069,0.0150015994548068,95.04586089999066,3,entropy,,20,1,0.2,False
1,25,10,93,0.813271335183069,0.0150015994548068,93.22081010002876,3,entropy,60.0,20,1,0.2,False
1,25,11,65,0.8128792227901377,0.0260740190039295,16.350818299979437,3,gini,20.0,2,1,0.05,False
1,25,12,92,0.8114693742379405,0.0126595558722,32.344973599974765,3,gini,40.0,20,1,0.1,False
1,25,13,97,0.811240699532037,0.0131021630325751,48.70477430001483,3,entropy,,5,2,0.1,False
1,25,14,55,0.8112180158121413,0.0107050659654396,29.71491839995724,3,gini,60.0,2,4,0.1,False
1,25,15,100,0.8112180158121413,0.0107050659654396,29.059052099997643,3,gini,80.0,2,4,0.1,False
1,25,16,90,0.8100468966321838,0.0064943806750084,60.356048999965424,3,gini,80.0,10,4,0.2,False
1,25,17,28,0.8093988637182404,0.0090680325385742,29.18519240000751,3,gini,60.0,20,4,0.1,False
1,25,18,81,0.8093988637182404,0.0090680325385742,28.7709795999981,3,gini,,20,4,0.1,False
1,25,19,61,0.8081159869440159,0.0128664672924004,31.32544409998809,3,gini,40.0,20,2,0.1,False
1,25,20,33,0.8077998292368984,0.0184168748598038,26.89700139997876,3,gini,60.0,10,8,0.1,False
1,25,21,76,0.8071212536172626,0.0132714868181644,87.802027800004,3,entropy,,20,8,0.2,False
1,25,22,73,0.8068418357688892,0.0150771399541241,16.092746699985582,3,gini,60.0,20,1,0.05,False
1,25,23,32,0.8060538873673379,0.0225793525056935,22.741758000018308,3,entropy,60.0,5,8,0.05,False
1,25,24,79,0.8060538873673379,0.0225793525056935,22.459132199990563,3,entropy,60.0,10,8,0.05,False
1,25,25,80,0.8056239757286998,0.0072992362026619,6.215536199975759,3,gini,80.0,5,4,0.02,False
1,25,26,17,0.8051574102096376,0.0187742298823136,10.6082603999821,3,entropy,40.0,20,2,0.02,False
1,25,27,67,0.8041621644537958,0.0208424927719753,10.23747029999504,3,entropy,80.0,20,1,0.02,False
1,25,28,94,0.8033883928478319,0.0218095263340337,23.7443832999852,3,entropy,20.0,10,4,0.05,False
1,25,29,8,0.8024806370976413,0.0031132246325487,6.009588200016879,3,gini,20.0,20,4,0.02,False
1,25,30,6,0.8022339025328612,0.0147382212188506,29.513874399999622,3,entropy,20.0,2,2,0.1,True
1,25,31,48,0.8022339025328612,0.0147382212188506,29.702449500007788,3,entropy,60.0,2,2,0.1,True
1,25,32,70,0.801538201060731,0.0064000127802017,44.12824239998008,3,entropy,60.0,10,8,0.1,False
1,25,33,95,0.8001751412551377,0.0209317375111237,14.5117216000217,3,entropy,40.0,10,4,0.05,True
1,25,34,57,0.7992282806078911,0.0102933504649684,52.64356550000957,3,gini,40.0,20,8,0.2,False
1,25,35,46,0.7985530035554161,0.014506228236058,30.230073299986543,3,entropy,20.0,2,1,0.1,True
1,25,36,91,0.7984826446525184,0.0244942130452756,17.59496320001199,3,gini,80.0,2,4,0.1,True
1,25,37,1,0.7977718336586327,0.0064473594610114,10.530427199963016,3,gini,,5,1,0.05,True
1,25,38,68,0.7974805813837632,0.0174271435121645,18.84002670002519,3,gini,60.0,20,1,0.1,True
1,25,39,18,0.7974151984531742,0.0149987820681405,39.70120090001728,3,gini,20.0,2,2,0.2,True
1,25,40,59,0.7971810928476754,0.0196733679551191,6.854968300001929,3,gini,80.0,2,2,0.02,False
1,25,41,23,0.7964235249586932,0.0127715734567894,37.49362950000796,3,gini,20.0,10,1,0.2,True
1,25,42,21,0.7949030940820364,0.0160228614053606,29.947000599990133,3,entropy,60.0,5,2,0.1,True
1,25,43,83,0.7947762272983683,0.0137582912809626,28.37930260002031,3,entropy,20.0,10,4,0.1,True
1,25,44,38,0.7944875862925874,0.0244018013813342,14.96493049999117,3,entropy,40.0,10,2,0.05,True
1,25,45,12,0.7937631526145145,0.0161827658023488,58.00261779996799,3,entropy,60.0,5,1,0.2,True
1,25,46,89,0.7935926721207025,0.0151126342629538,57.36907749995589,3,entropy,40.0,2,1,0.2,True
1,25,47,39,0.7935237878509239,0.0179641724790123,56.8465387999895,3,entropy,60.0,2,2,0.2,True
1,25,48,42,0.7934908054321013,0.0142913237220766,3.925683800014667,3,gini,80.0,2,8,sqrt,False
1,25,49,41,0.7934643487509497,0.0049896071093696,9.371123500022804,3,gini,,10,4,0.05,True
1,25,50,37,0.7933769736148685,0.0134448343016649,4.426943800004665,3,gini,,5,2,sqrt,False
1,25,51,40,0.7929760523953533,0.0100081409227627,5.584116499987431,3,gini,20.0,5,8,0.02,False
1,25,52,51,0.7926897800184335,0.0111561765725199,8.848063900019042,3,gini,60.0,20,4,0.05,True
1,25,53,78,0.7924877314624048,0.0198645620659692,8.91833559999941,3,gini,80.0,2,4,0.05,True
1,25,54,88,0.7923682577706784,0.0135828349707992,9.816577599995073,3,gini,80.0,5,2,0.05,True
1,25,55,26,0.7919243474109176,0.0148870639406708,9.439084399986314,3,entropy,,20,8,0.02,False
1,25,56,71,0.7913644523162947,0.0193030861973614,4.492861200036714,3,gini,60.0,10,1,sqrt,False
1,25,57,64,0.7894320002840663,0.0128241722753811,4.243606100004399,3,gini,80.0,10,4,sqrt,False
1,25,58,29,0.7891330895710927,0.0149581784965288,29.03417690002243,3,entropy,20.0,20,1,0.1,True
1,25,59,3,0.788843969681106,0.0128833998794572,15.7121829999669,3,gini,40.0,2,8,0.1,True
1,25,60,35,0.788843969681106,0.0128833998794572,15.504584299982524,3,gini,80.0,10,8,0.1,True
1,25,61,53,0.7887404138146787,0.0044116653189381,15.727943100006089,3,entropy,20.0,2,1,0.05,True
1,25,62,4,0.7880882178619362,0.0161078534637485,4.239927299990086,3,gini,80.0,20,1,0.02,True
1,25,63,49,0.7870239912216436,0.0141601376726022,13.92018219997408,3,entropy,60.0,10,8,0.05,True
1,25,64,85,0.7854694756210673,0.0087241476276201,15.342327399965145,3,entropy,80.0,20,2,0.05,True
1,25,65,50,0.7843149583087436,0.0261039306918318,50.72712520003552,3,entropy,60.0,20,8,0.2,True
1,25,66,27,0.7824436618487679,0.0118261353432216,6.5047937000053935,3,entropy,20.0,2,1,0.02,True
1,25,67,84,0.7819446534956978,0.0220614396122159,3.532259500032524,3,gini,40.0,10,8,0.02,True
1,25,68,36,0.7816729406768653,0.0146865206430773,6.418485400034115,3,entropy,20.0,2,8,sqrt,False
1,25,69,5,0.7808718557631101,0.0059448854519338,14.891660899971612,3,entropy,80.0,20,4,0.05,True
1,25,70,52,0.7808718557631101,0.0059448854519338,14.599323399976129,3,entropy,20.0,20,4,0.05,True
1,25,71,66,0.7806643078139043,0.0179546065687549,6.732411999983015,3,entropy,80.0,2,4,sqrt,False
1,25,72,15,0.7804573345174187,0.0210677338269784,6.513928099971963,3,entropy,40.0,10,1,0.02,True
1,25,73,9,0.780343025924016,0.0192080048597475,6.568965100042988,3,entropy,,10,2,0.02,True
1,25,74,45,0.7790268550826146,0.0133630208183735,6.430259899992961,3,entropy,80.0,20,8,sqrt,False
1,25,75,87,0.7780796799965932,0.0219861064116934,2.932803800009424,3,gini,40.0,10,1,sqrt,True
1,25,76,96,0.7759053863632893,0.0149035965610595,3.878480999992462,3,gini,80.0,10,4,0.02,True
