index,precision,recall,f1-score,support
glioma,0.8674242424242424,0.8178571428571428,0.8419117647058824,280.0
meningioma,0.8246268656716418,0.7892857142857143,0.8065693430656934,280.0
notumor,0.9609929078014184,0.9678571428571429,0.9644128113879004,280.0
pituitary,0.8660130718954249,0.9464285714285714,0.9044368600682594,280.0
accuracy,0.8803571428571428,0.8803571428571428,0.8803571428571428,0.8803571428571428
macro avg,0.8797642719481819,0.8803571428571428,0.8793326948069339,1120.0
weighted avg,0.8797642719481819,0.8803571428571428,0.8793326948069339,1120.0
