rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,2,4,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,20,0.12710265815258026,13,0.21284902095794678,20,0.12710265815258026,0.9419642857142857,0.9419642857142858,0.9417225126916784,0.9419642857142858,0.9412504708813945,0.12710265196873635,132.97291164200033,204.53459669500035,352.31338835299994,13
2,EfficientNetB0,2,4,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.14114101231098175,15,0.24939045310020447,20,0.14114101231098175,0.9330357142857143,0.9330357142857144,0.9331493640155419,0.9330357142857144,0.931580748892063,0.1411409899274893,135.06686691000004,202.58509881700002,341.509837436,13
3,EfficientNetB0,2,4,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,19,0.15190444886684418,14,0.24412669241428375,19,0.15190444886684418,0.9285714285714286,0.9285714285714286,0.9280451628969881,0.9285714285714286,0.9280628972985144,0.1519044450855064,106.3117188839999,151.16794598399997,261.06823313899986,13
4,EfficientNetB0,2,4,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,19,0.16105511784553528,15,0.2734731137752533,19,0.16105511784553528,0.9285714285714286,0.9285714285714286,0.928062623621513,0.9285714285714286,0.9280626453993227,0.16105511950214854,107.9938431720002,149.67622198800018,261.25200183000015,13
5,EfficientNetB0,2,4,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,18,0.16588103771209717,13,0.23325295746326447,18,0.16588103771209717,0.9196428571428571,0.9196428571428571,0.9189744566989491,0.9196428571428571,0.9187944925444926,0.16588102424265178,107.89749769599985,147.75755210900024,266.986474797,13
6,EfficientNetB0,2,4,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,19,0.19360646605491638,15,0.29553860425949097,19,0.19360646605491638,0.9129464285714286,0.9129464285714286,0.9125700009540894,0.9129464285714286,0.912485395548915,0.19360646293437453,110.1497017480001,148.12548257000026,261.9158728829998,13
7,EfficientNetB0,2,4,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,19,0.17178109288215637,13,0.21284902095794678,19,0.17178109288215637,0.9129464285714286,0.9129464285714285,0.9120406624787465,0.9129464285714285,0.9122716805960285,0.17178110553301812,135.3730841229999,202.61306486800004,363.27018888700013,13
8,EfficientNetB0,2,4,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,19,0.1935093253850937,15,0.24939045310020447,19,0.1935093253850937,0.90625,0.90625,0.9053558199998856,0.90625,0.9053006253006253,0.19350932837815643,130.13099444,185.2198229449998,327.173909225,13
9,EfficientNetB0,2,4,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,19,0.20278427004814148,14,0.24412669241428375,19,0.20278427004814148,0.90625,0.90625,0.9054156420851087,0.90625,0.9050289290505287,0.20278428996218686,106.05248831000017,148.89960367900017,258.58279671699984,13
10,EfficientNetB0,2,4,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,19,0.21768878400325775,15,0.2734731137752533,19,0.21768878400325775,0.9017857142857143,0.9017857142857142,0.9011765022406708,0.9017857142857142,0.9011601337878256,0.21768878750116008,107.65118772200003,149.21283319899976,260.4921741860003,13
11,EfficientNetB0,2,4,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,19,0.20293903350830078,13,0.23325295746326447,19,0.20293903350830078,0.8995535714285714,0.8995535714285714,0.8987025677202397,0.8995535714285714,0.8989461381764914,0.2029390520250456,108.04072647999965,146.66311427900018,258.370518272,13
12,EfficientNetB0,2,4,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.24070413410663605,15,0.29553860425949097,20,0.24070413410663605,0.8950892857142857,0.8950892857142858,0.8942354003424696,0.8950892857142858,0.8940566561573654,0.24070413906333007,114.21746876999998,151.44989623899994,269.41573956,13
