stage_epoch,stage,accuracy,loss
1,frozen_head,0.6205357313156128,0.9221174120903015
2,frozen_head,0.7944196462631226,0.5436552166938782
3,frozen_head,0.8272321224212646,0.464139461517334
4,frozen_head,0.8464285731315613,0.39815083146095276
5,frozen_head,0.864062488079071,0.3550073802471161
6,frozen_head,0.8770089149475098,0.33084094524383545
7,frozen_head,0.890625,0.30385881662368774
8,frozen_head,0.8883928656578064,0.2937275469303131
9,frozen_head,0.8897321224212646,0.2857486307621002
10,frozen_head,0.8948660492897034,0.2762603759765625
11,frozen_head,0.9006696343421936,0.2676396071910858
12,frozen_head,0.9082589149475098,0.2447047382593155
13,frozen_head,0.9113839268684387,0.24271820485591888
14,frozen_head,0.9145089387893677,0.23098038136959076
1,fine_tuning,0.9223214387893677,0.21154093742370605
2,fine_tuning,0.9598214030265808,0.11538489162921906
3,fine_tuning,0.9805803298950195,0.0594484880566597
4,fine_tuning,0.9888392686843872,0.03566299006342888
5,fine_tuning,0.9959821701049805,0.01582428440451622
