rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,ResNet50,10,2,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,5,0.13588988780975342,14,0.238104447722435,5,0.13588988780975342,0.9575892857142857,0.9575892857142857,0.9584367584367585,0.9575892857142857,0.9578580479945353,0.13588990051318867,71.86237419499957,53.12634294199961,135.7859544290004,23
2,ResNet50,10,2,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,4,0.12497963011264801,15,0.2088855654001236,4,0.12497963011264801,0.9575892857142857,0.9575892857142857,0.9577295623522917,0.9575892857142857,0.9575534102082774,0.1249796421841898,92.23871782900096,60.93759562500054,156.8783272849996,23
3,ResNet50,10,2,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,3,0.1444673389196396,7,0.20389845967292786,3,0.1444673389196396,0.9553571428571429,0.9553571428571429,0.9556959345002823,0.9553571428571429,0.9554621196121265,0.14446733534856002,63.30507892800051,54.114424166999015,126.73551553200014,23
4,ResNet50,10,2,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,4,0.15024831891059875,15,0.19843974709510803,4,0.15024831891059875,0.953125,0.953125,0.9530230293504629,0.953125,0.9530646309345862,0.1502483310754433,71.59203356899889,46.37325377799971,121.51092764100031,23
5,ResNet50,10,2,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,5,0.14795303344726562,15,0.2088855654001236,5,0.14795303344726562,0.953125,0.953125,0.9529781003639877,0.953125,0.9529476177706266,0.1479530445203436,92.13722337000036,70.01499019600124,165.86855663000097,23
6,ResNet50,10,2,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,5,0.15838393568992615,7,0.20389845967292786,5,0.15838393568992615,0.9486607142857143,0.9486607142857142,0.9488714784444263,0.9486607142857142,0.9487078934137758,0.1583839200213991,63.3101230379998,68.84347103300024,135.8654110339994,23
7,ResNet50,10,2,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,6,0.14348344504833221,15,0.1925414502620697,6,0.14348344504833221,0.9486607142857143,0.9486607142857144,0.9484010205280123,0.9486607142857144,0.9484460706352098,0.1434835211364827,127.64841130400055,112.83125958799974,251.57525636099854,23
8,ResNet50,10,2,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,7,0.15838424861431122,15,0.19843974709510803,7,0.15838424861431122,0.9464285714285714,0.9464285714285714,0.9463273126160294,0.9464285714285714,0.9463683803117661,0.15838425738285958,73.44554277200041,63.86976511899957,140.9214276390012,23
9,ResNet50,10,2,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,10,0.1494535356760025,14,0.238104447722435,10,0.1494535356760025,0.9464285714285714,0.9464285714285714,0.9467187688923947,0.9464285714285714,0.946313375181072,0.14945353787202276,71.59311341500143,80.65427713399913,156.7131962000003,23
10,ResNet50,10,2,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,3,0.16350458562374115,15,0.1925414502620697,3,0.16350458562374115,0.9464285714285714,0.9464285714285714,0.9464400697242904,0.9464285714285714,0.9462500804713874,0.16350460557610283,125.02703584600022,75.17808973800129,204.08931403299903,23
11,ResNet50,10,2,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,8,0.153998002409935,15,0.1972031444311142,8,0.153998002409935,0.9441964285714286,0.9441964285714285,0.9440455243319705,0.9441964285714285,0.9440180566729239,0.1539980019641371,127.55654725099885,134.3082286379995,276.5144532890008,23
12,ResNet50,10,2,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,4,0.15518395602703094,15,0.1972031444311142,4,0.15518395602703094,0.9441964285714286,0.9441964285714286,0.943834433322804,0.9441964285714286,0.9439215924641294,0.15518393204067252,129.71454177399937,90.93481138899915,234.99421577799876,23
