,precision,recall,f1-score,support
glioma,0.9067164179104478,0.8678571428571429,0.8868613138686131,280.0
meningioma,0.8602941176470589,0.8357142857142857,0.8478260869565217,280.0
notumor,0.9714285714285714,0.9714285714285714,0.9714285714285714,280.0
pituitary,0.91,0.975,0.9413793103448276,280.0
accuracy,0.9125,0.9125,0.9125,0.9125
macro avg,0.9121097767465196,0.9125000000000001,0.9118738206496335,1120.0
weighted avg,0.9121097767465195,0.9125,0.9118738206496335,1120.0
