mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
49.23921378453573,0.649983202651965,32.50435860951742,2.120410790582371,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.3214935064935065,0.5334848390166537,0.4902376121412888,0.4484053192171496,0.09146050810669824,17
49.52639571825663,0.23222520619636025,28.72455628712972,0.7068394142292663,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.3121494471384189,0.5104015387867424,0.3696896341180641,0.39741354001440854,0.08327638392463911,18
49.1673370997111,0.12658121838136427,27.690165042877197,0.10865727654563766,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.3194291705156967,0.5242590905794559,0.6138096764397574,0.48583264584497,0.123213674317493,16
48.637251456578575,0.06214643432523236,27.800912380218506,0.34723183453554757,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.1983983686431089,0.18156943017027521,0.11909580517029093,0.16635453466122502,0.03411591932762541,22
48.06982286771139,0.5577599132512843,27.34719117482503,0.2706748226403555,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.15393049932523617,0.1323586443988458,0.10961715565883408,0.13196876646097203,0.018092947250775097,24
37.344923893610634,0.3904787162262591,25.455693165461224,0.4029480382380004,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7245125326364092,0.7457645341311689,0.7451633959427553,0.7384801542367777,0.009879648497752148,10
42.87326161066691,0.16902470344223977,27.568747520446777,0.7573471927256605,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.38896792363051,0.5286244743719305,0.6117539451531532,0.5097821143851978,0.09192271661156133,15
35.706547260284424,0.44968223780868766,24.655545393625896,0.4296070506849578,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.7201131869838359,0.7337115170300526,0.7348672505207241,0.7295639848448708,0.0066993589311700776,11
48.50967319806417,0.23569300739465512,28.59581383069356,1.509803526061878,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.1983983686431089,0.18156943017027521,0.11909580517029093,0.16635453466122502,0.03411591932762541,22
48.94858853022257,0.5980634586739361,30.28785554567973,1.695826199242668,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.15393049932523617,0.1323586443988458,0.10961715565883408,0.13196876646097203,0.018092947250775097,24
30.05590311686198,1.3616756040907123,24.620656092961628,0.8378964076576202,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8698805268232885,0.8686844077676473,0.8691879278390847,0.8692509541433403,0.0004903430330480098,5
26.121699174245197,0.675250390883754,25.230923334757488,0.8001821156732779,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.7674139443248669,0.7679399086873892,0.7706730931389046,0.7686756487170535,0.001428635197533853,9
22.262765487035114,0.1315980575395341,22.224496444066364,0.3262394289892941,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8529418233522437,0.8591149954155621,0.8563642411518567,0.8561403533065541,0.0025251544713527996,6
42.257875760396324,0.16335675156244706,29.64491359392802,0.6093104831114374,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.6712177312760765,0.6919370956909686,0.6968196738633098,0.6866581669434516,0.011098503881184999,14
42.50527652104696,0.6619841856276784,29.232399225234985,0.5978348512233443,1.0,0.01,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.01}",0.18697733221883558,0.19689922910894175,0.18854348273496768,0.19080668135424836,0.004355269640884097,21
30.70856801668803,0.7238999013505704,25.746549288431805,1.3370539798647796,10.0,scale,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 'scale'}",0.8977642393153545,0.8882258699334291,0.8896438259527795,0.8918779784005211,0.004202277199037475,1
17.226861317952473,0.3315911650762224,20.464120944341023,0.5820298826496972,10.0,1e-05,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 1e-05}",0.843441272345066,0.8529017262376474,0.8481107438945128,0.8481512474924088,0.0038623203189702914,8
26.818260113398235,0.9591903732895919,24.699439525604248,0.6670038725543812,10.0,0.0001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.0001}",0.8935862592591878,0.8860823563178586,0.8914111327761001,0.8903599161177155,0.0031523464472644454,3
43.67710248629252,0.17895008741117271,32.04640261332194,0.7929794322907463,10.0,0.001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.001}",0.6884993319435165,0.7079145335203794,0.7126078103606187,0.7030072252748383,0.010436025378771287,12
43.32975880304972,0.37810718632265505,32.771672328313194,0.384879968618779,10.0,0.01,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.01}",0.1911882111828701,0.20107558011488552,0.2009045982931676,0.19772279653030775,0.004621176830133891,19
31.569060961405437,0.8018600285651523,30.177345752716064,2.0758788960001286,100.0,scale,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 'scale'}",0.8977642393153545,0.8882258699334291,0.8896438259527795,0.8918779784005211,0.004202277199037475,1
18.239097515741985,0.5121830660513597,19.142917156219482,0.46239705104121837,100.0,1e-05,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 1e-05}",0.8510775099978266,0.8552170279576009,0.8566803305937936,0.8543249561830737,0.00237272609682463,7
26.81729753812154,0.7076593676038678,23.703644673029583,1.172242992553909,100.0,0.0001,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.0001}",0.8935862592591878,0.8860823563178586,0.8914111327761001,0.8903599161177155,0.0031523464472644454,3
42.822609742482506,0.4101029825646164,30.48501984278361,1.1472706623042506,100.0,0.001,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.001}",0.6884993319435165,0.7079145335203794,0.7126078103606187,0.7030072252748383,0.010436025378771287,12
43.0391009648641,0.3200586458527297,31.016133705774944,1.113216834148672,100.0,0.01,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.01}",0.1911882111828701,0.20107558011488552,0.2009045982931676,0.19772279653030775,0.004621176830133891,19
