index,precision,recall,f1-score,support
glioma,0.8270676691729323,0.7857142857142857,0.8058608058608059,280.0
meningioma,0.7956989247311828,0.7928571428571428,0.7942754919499105,280.0
notumor,0.9705882352941176,0.9428571428571428,0.9565217391304348,280.0
pituitary,0.8712871287128713,0.9428571428571428,0.9056603773584906,280.0
accuracy,0.8660714285714286,0.8660714285714286,0.8660714285714286,0.8660714285714286
macro avg,0.866160489477776,0.8660714285714286,0.8655796035749104,1120.0
weighted avg,0.8661604894777759,0.8660714285714286,0.8655796035749105,1120.0
