,precision,recall,f1-score,support
glioma,0.9051094890510949,0.8857142857142857,0.8953068592057761,280.0
meningioma,0.8659420289855072,0.8535714285714285,0.8597122302158273,280.0
notumor,0.9782608695652174,0.9642857142857143,0.9712230215827338,280.0
pituitary,0.9149659863945578,0.9607142857142857,0.9372822299651568,280.0
accuracy,0.9160714285714285,0.9160714285714285,0.9160714285714285,0.9160714285714285
macro avg,0.9160695934990943,0.9160714285714286,0.9158810852423735,1120.0
weighted avg,0.9160695934990944,0.9160714285714285,0.9158810852423735,1120.0
