stage_epoch,stage,accuracy,loss
1,frozen_head,0.7013393044471741,0.7850832343101501
2,frozen_head,0.8247767686843872,0.4970914125442505
3,frozen_head,0.8446428775787354,0.42023515701293945
4,frozen_head,0.859375,0.38594797253608704
5,frozen_head,0.8660714030265808,0.3616664409637451
6,frozen_head,0.8741071224212646,0.3400120437145233
7,frozen_head,0.878125011920929,0.32965126633644104
8,frozen_head,0.887499988079071,0.31746363639831543
9,frozen_head,0.8908482193946838,0.30263426899909973
10,frozen_head,0.8908482193946838,0.29678335785865784
11,frozen_head,0.8941964507102966,0.2896346151828766
12,frozen_head,0.8993303775787354,0.2742138206958771
13,frozen_head,0.9006696343421936,0.27434977889060974
14,frozen_head,0.8988839387893677,0.2705690562725067
1,fine_tuning,0.9069196581840515,0.2573170065879822
2,fine_tuning,0.9129464030265808,0.23548415303230286
3,fine_tuning,0.9241071343421936,0.21560870110988617
4,fine_tuning,0.9200893044471741,0.21238258481025696
5,fine_tuning,0.9274553656578064,0.19703194499015808
6,fine_tuning,0.9368303418159485,0.1804785132408142
7,fine_tuning,0.9352678656578064,0.176751971244812
8,fine_tuning,0.9401785731315613,0.16596831381320953
9,fine_tuning,0.9417410492897034,0.15731865167617798
10,fine_tuning,0.9477678537368774,0.14399398863315582
11,fine_tuning,0.9497767686843872,0.14182288944721222
12,fine_tuning,0.9522321224212646,0.13410592079162598
13,fine_tuning,0.9566964507102966,0.12197624146938324
14,fine_tuning,0.9598214030265808,0.11683166027069092
15,fine_tuning,0.9604910612106323,0.11279445141553879
16,fine_tuning,0.9613839387893677,0.11382739245891571
17,fine_tuning,0.9658482074737549,0.10712884366512299
18,fine_tuning,0.9703124761581421,0.096929170191288
19,fine_tuning,0.9667410850524902,0.09600667655467987
20,fine_tuning,0.9680803418159485,0.0965908095240593
