iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,75,1,45,0.8973334268113281,0.0037471112055115947,269.05751221699757,3,entropy,60.0,2,1,0.1,False
1,75,2,32,0.8946435283046119,0.011910047302635033,519.8417069490024,3,entropy,60.0,10,2,0.2,False
1,75,3,97,0.8942481630516171,0.008200098325808508,266.85352557199076,3,entropy,60.0,5,1,0.1,False
1,75,4,85,0.8941242082182769,0.0053932248233015965,234.20169723300205,3,gini,60.0,10,1,0.1,False
1,75,5,21,0.8934732059045353,0.007122566997177035,263.0049657490017,3,entropy,60.0,10,4,0.1,False
1,75,6,16,0.8931301733656353,0.005474724235056968,222.68994856599602,3,gini,,2,2,0.1,False
1,75,7,3,0.8928413905470288,0.006692084750936016,408.34790765900107,3,gini,80.0,10,4,0.2,False
1,75,8,19,0.8928394983146445,0.003540518772884039,444.59823417999723,3,gini,80.0,5,2,0.2,False
1,75,9,55,0.8923740217070827,0.0032380535747852414,503.4783309239938,3,entropy,60.0,5,4,0.2,False
1,75,10,79,0.8923404756225927,0.004145046377479644,43.38513063400001,3,gini,40.0,2,1,0.02,False
1,75,11,98,0.8917881149886661,0.002690654218783754,406.6709902479997,3,gini,40.0,20,4,0.2,False
1,75,12,49,0.8917385297137411,0.004880378402232599,103.8163835009982,3,gini,80.0,5,4,0.05,False
1,75,13,77,0.8909716609494566,0.0041290061966729194,101.92789651500789,3,gini,60.0,10,4,0.05,False
1,75,14,84,0.8906213277018599,0.00928035320894604,57.54460803500115,3,entropy,,5,2,0.02,False
1,75,15,33,0.8904538456254931,0.008431257306750215,218.74202463300026,3,gini,40.0,20,2,0.1,False
1,75,16,36,0.888143846136687,0.007863674078841696,302.069107822,3,entropy,40.0,5,2,0.2,True
1,75,17,70,0.8877888145689866,0.0019544501133813875,51.52314843300019,3,entropy,80.0,10,2,0.02,False
1,75,18,46,0.8869024573782722,0.0059961545841310995,52.613291579999895,3,entropy,20.0,2,1,0.02,False
1,75,19,43,0.8868772135458131,0.0006428897209433347,125.3589287990035,3,entropy,,10,8,0.05,False
1,75,20,63,0.8868772135458131,0.0006428897209433347,126.15625734999776,3,entropy,20.0,10,8,0.05,False
1,75,21,64,0.886741966154012,0.0033910010834392224,263.7264110619981,3,gini,40.0,5,2,0.2,True
1,75,22,29,0.8863999669563857,0.007322395183969509,243.5590283569909,3,entropy,60.0,2,8,0.1,False
1,75,23,44,0.8863999669563857,0.007322395183969509,244.09908918699512,3,entropy,80.0,10,8,0.1,False
1,75,24,88,0.8863999669563857,0.007322395183969509,243.47302605499135,3,entropy,,5,8,0.1,False
1,75,25,51,0.8863291106189747,0.0028738209066691577,183.98990017399774,3,gini,60.0,2,8,0.1,False
1,75,26,53,0.886202800793577,0.004570823325783618,364.0120152929958,3,gini,20.0,20,8,0.2,False
1,75,27,76,0.8847577239081544,0.00022529768122530648,49.63318091300607,3,gini,,20,1,sqrt,False
1,75,28,25,0.8843102271158528,0.004292636357159912,308.92231009999523,3,entropy,20.0,2,4,0.2,True
1,75,29,38,0.884097773329365,0.00887939214385482,154.76119784199977,3,entropy,,5,2,0.1,True
1,75,30,39,0.8840419434956092,0.006503717664846602,42.753221997999844,3,gini,,20,4,sqrt,False
1,75,31,47,0.8832535533250341,0.005455537540024353,47.49211465899998,3,entropy,,20,8,0.02,False
1,75,32,89,0.8827537900167437,0.004097239319866235,50.32478571599995,3,entropy,40.0,2,4,0.02,False
1,75,33,62,0.8818633291805092,0.00650288851049495,293.56138440200016,3,entropy,,20,2,0.2,True
1,75,34,72,0.8818633291805092,0.00650288851049495,298.4179277850001,3,entropy,20.0,20,2,0.2,True
