stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,76,0.8386998407460459,0.014666196184353983,68.63422730006278,3,entropy,60.0,5,1,0.05,False
2,75,2,93,0.8366682740389976,0.009785682477910247,41.74596389994258,3,gini,,2,2,0.05,False
2,75,3,1,0.8353272631462866,0.010742306050630972,42.810200900014024,3,gini,40.0,20,1,0.05,False
2,75,4,28,0.834847705539863,0.01870722444078365,43.9834617000306,3,gini,80.0,2,1,0.05,False
2,75,5,47,0.8336876451569472,0.002915482728247099,85.10396620008396,3,gini,,10,1,0.1,False
2,75,6,94,0.8318497735519047,0.011585620519507771,39.18407760001719,3,gini,,2,4,0.05,False
2,75,7,63,0.8318214491209058,0.007102054842486257,87.4077531999792,3,gini,80.0,2,1,0.1,False
2,75,8,48,0.8314251940645754,0.012137247163898798,18.031167900015134,3,gini,80.0,5,1,0.02,False
2,75,9,38,0.831392822554533,0.017900427828790023,40.32622170005925,3,gini,40.0,20,2,0.05,False
2,75,10,74,0.8312408178863103,0.017461738568621335,11.604154800006654,3,gini,80.0,5,1,sqrt,False
2,75,11,86,0.8310402031050653,0.01286863609227137,83.92772710003192,3,gini,60.0,5,2,0.1,False
2,75,12,17,0.8306644557170877,0.007476247851246048,130.90102209994802,3,entropy,20.0,2,2,0.1,False
2,75,13,65,0.8295227818030959,0.006119691828075046,163.26118880003924,3,gini,20.0,20,2,0.2,False
2,75,14,88,0.8294493203713419,0.0051447142813349275,84.59833670005901,3,gini,60.0,10,2,0.1,False
2,75,15,25,0.8287518885276146,0.00925627485820548,174.0322742999997,3,gini,80.0,5,1,0.2,False
2,75,16,42,0.8287091798701697,0.010615399546178244,15.898836600012146,3,gini,20.0,2,4,0.02,False
2,75,17,8,0.8275824495404128,0.01581607299008806,127.68641500000376,3,entropy,40.0,10,4,0.1,False
2,75,18,39,0.8275824495404128,0.01581607299008806,126.71225530002266,3,entropy,,10,4,0.1,False
2,75,19,80,0.8272828998309368,0.01055093721585441,157.27284620003775,3,gini,80.0,5,4,0.2,False
2,75,20,35,0.8272184713323855,0.013112831858259356,65.84948149998672,3,entropy,80.0,20,2,0.05,False
2,75,21,91,0.8272184713323855,0.013112831858259356,66.26227570004994,3,entropy,,20,2,0.05,False
2,75,22,73,0.8263431215007285,0.008575225839356087,16.697755399974994,3,gini,80.0,5,2,0.02,False
2,75,23,78,0.8257503129263585,0.006573333012736736,120.53016159997787,3,entropy,20.0,5,8,0.1,False
2,75,24,60,0.8257186301506231,0.005198171134334476,257.47933489998104,3,entropy,60.0,10,1,0.2,False
2,75,25,54,0.8255798969794492,0.013710769407716787,16.577827200002503,3,gini,40.0,10,2,0.02,False
2,75,26,7,0.8246675805400071,0.015486794631394414,69.96884759992827,3,gini,,10,8,0.1,False
2,75,27,71,0.8238994986780462,0.004168740003331961,251.42369460006012,3,entropy,80.0,2,4,0.2,False
2,75,28,41,0.8236312856590549,0.0062821928128522645,236.11196809995454,3,entropy,20.0,2,8,0.2,False
2,75,29,85,0.8236312856590549,0.0062821928128522645,240.16489160002675,3,entropy,40.0,10,8,0.2,False
2,75,30,72,0.8229759241469109,0.0052953922104110795,11.08878850005567,3,gini,40.0,2,2,sqrt,False
2,75,31,20,0.8221235364036713,0.003416068178527992,17.128108900040388,3,gini,,20,1,0.02,False
2,75,32,92,0.8216098948800813,0.008056995502237381,45.24226679990534,3,gini,40.0,10,4,0.1,True
2,75,33,100,0.8201862735056381,0.004314699002387194,240.0200336999842,3,entropy,60.0,20,4,0.2,False
2,75,34,5,0.8164217721368195,0.009359754055895602,14.281317199987825,3,gini,40.0,5,8,0.02,False
