rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,6,1,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,20,0.17030979692935944,13,0.2557705044746399,20,0.17030979692935944,0.9352678571428571,0.9352678571428572,0.9368193117579717,0.9352678571428572,0.9355554527069023,0.17030982803005315,120.80605080900023,182.8469724739998,320.29132054099955,13
2,EfficientNetB0,6,1,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.1807226836681366,15,0.29003772139549255,20,0.1807226836681366,0.9308035714285714,0.9308035714285714,0.9317028925631217,0.9308035714285714,0.9308730158730159,0.18072269840590288,125.50538406300075,177.81088727299993,306.9585514070004,13
3,EfficientNetB0,6,1,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,20,0.19017329812049866,13,0.26461055874824524,20,0.19017329812049866,0.9263392857142857,0.9263392857142857,0.9274812389931435,0.9263392857142857,0.9266793312250957,0.19017330296099091,79.83192658600001,115.7769435830005,199.11137919200064,13
4,EfficientNetB0,6,1,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.20835807919502258,14,0.27766960859298706,20,0.20835807919502258,0.9196428571428571,0.9196428571428572,0.9211339282263413,0.9196428571428572,0.9197478361565048,0.20835806935597878,65.48365578700032,90.22826477500075,159.11751983799968,13
5,EfficientNetB0,6,1,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.2145148515701294,13,0.2557705044746399,20,0.2145148515701294,0.9174107142857143,0.9174107142857143,0.9206981656764048,0.9174107142857143,0.9181842696643523,0.2145148231661295,116.55795473700073,181.20227836499998,301.5310201410002,13
6,EfficientNetB0,6,1,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,20,0.20662720501422882,15,0.3120443522930145,20,0.20662720501422882,0.9151785714285714,0.9151785714285714,0.9174375627013043,0.9151785714285714,0.9156416709895163,0.20662719152034986,82.60326345799967,117.69086881299972,203.75763299400023,13
7,EfficientNetB0,6,1,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.23672759532928467,15,0.29003772139549255,20,0.23672759532928467,0.9084821428571429,0.9084821428571428,0.9112218196457327,0.9084821428571428,0.9092474428713789,0.23672760598984866,120.82407637200049,178.7684211200003,303.234442254,13
8,EfficientNetB0,6,1,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.23405274748802185,15,0.3308487832546234,20,0.23405274748802185,0.9084821428571429,0.9084821428571429,0.9098954359699958,0.9084821428571429,0.9087962851431247,0.23405273503150315,67.13836233700022,89.69353145100013,160.24480564999976,13
9,EfficientNetB0,6,1,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.2466595470905304,14,0.27766960859298706,20,0.2466595470905304,0.90625,0.90625,0.9082333568572101,0.90625,0.9067525283976648,0.2466595532814208,66.13020761999996,91.06716669100024,160.6314183480008,13
10,EfficientNetB0,6,1,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,20,0.24013100564479828,13,0.26461055874824524,20,0.24013100564479828,0.9017857142857143,0.9017857142857143,0.9032641169983473,0.9017857142857143,0.9022292489731737,0.24013098823043763,78.5514416750002,119.10397738899974,201.1599726609993,13
11,EfficientNetB0,6,1,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.2599538266658783,15,0.3120443522930145,20,0.2599538266658783,0.8973214285714286,0.8973214285714286,0.8989463601532568,0.8973214285714286,0.8978468899521531,0.25995382001543854,84.16697136200037,119.0825016660001,206.7230289879999,13
12,EfficientNetB0,6,1,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.2820408046245575,15,0.3308487832546234,20,0.2820408046245575,0.8928571428571429,0.8928571428571428,0.8944410243556231,0.8928571428571428,0.8932826071007185,0.28204078639210245,67.11564908899982,90.76607199299997,161.27460638199955,13
