,precision,recall,f1-score,support
glioma,0.9710144927536232,0.9571428571428572,0.9640287769784173,280.0
meningioma,0.927536231884058,0.9142857142857143,0.920863309352518,280.0
notumor,0.9892086330935251,0.9821428571428571,0.985663082437276,280.0
pituitary,0.9482758620689655,0.9821428571428571,0.9649122807017544,280.0
accuracy,0.9589285714285715,0.9589285714285715,0.9589285714285715,0.9589285714285715
macro avg,0.9590088049500429,0.9589285714285715,0.9588668623674914,1120.0
weighted avg,0.9590088049500431,0.9589285714285715,0.9588668623674914,1120.0
