,precision,recall,f1-score,support
glioma,0.9090909090909091,0.8928571428571429,0.9009009009009009,280.0
meningioma,0.8612099644128114,0.8642857142857143,0.8627450980392157,280.0
notumor,0.9812734082397003,0.9357142857142857,0.9579524680073126,280.0
pituitary,0.898989898989899,0.9535714285714286,0.925476603119584,280.0
accuracy,0.9116071428571428,0.9116071428571428,0.9116071428571428,0.9116071428571428
macro avg,0.91264104518333,0.911607142857143,0.9117687675167534,1120.0
weighted avg,0.9126410451833299,0.9116071428571428,0.9117687675167533,1120.0
