stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6217758059501648,0.9225552082061768,0.7745535969734192,0.6580448150634766,0.0003000000142492354
2,frozen_head,0.79067462682724,0.5884611010551453,0.8258928656578064,0.5220913887023926,0.0003000000142492354
3,frozen_head,0.8258928656578064,0.489151269197464,0.8392857313156128,0.46416860818862915,0.0003000000142492354
4,frozen_head,0.8432539701461792,0.4405501186847687,0.84375,0.4214532673358917,0.0003000000142492354
5,frozen_head,0.8521825671195984,0.40372219681739807,0.8459821343421936,0.40164923667907715,0.0003000000142492354
6,frozen_head,0.8648313283920288,0.3849693238735199,0.859375,0.3846282958984375,0.0003000000142492354
7,frozen_head,0.8705357313156128,0.3686128556728363,0.8683035969734192,0.3665015995502472,0.0003000000142492354
8,frozen_head,0.876240074634552,0.349682092666626,0.8660714030265808,0.3553430736064911,0.0003000000142492354
9,frozen_head,0.8794642686843872,0.33966776728630066,0.875,0.3444109857082367,0.0003000000142492354
10,frozen_head,0.883184552192688,0.32194316387176514,0.8683035969734192,0.34130555391311646,0.0003000000142492354
11,frozen_head,0.886904776096344,0.316964328289032,0.8816964030265808,0.3310241401195526,0.0003000000142492354
12,frozen_head,0.8836805820465088,0.31364381313323975,0.8839285969734192,0.3194568157196045,0.0003000000142492354
13,frozen_head,0.8854166865348816,0.3086305558681488,0.8861607313156128,0.31873270869255066,0.0003000000142492354
14,frozen_head,0.8888888955116272,0.30603063106536865,0.890625,0.30908674001693726,0.0003000000142492354
15,frozen_head,0.8975694179534912,0.2907848060131073,0.8861607313156128,0.3059120178222656,0.0003000000142492354
1,fine_tuning,0.8960813283920288,0.2853066325187683,0.8928571343421936,0.28991928696632385,9.999999747378752e-06
2,fine_tuning,0.9030258059501648,0.2596435546875,0.8995535969734192,0.2801893651485443,9.999999747378752e-06
3,fine_tuning,0.9072420597076416,0.2484060376882553,0.8950892686843872,0.2741061747074127,9.999999747378752e-06
4,fine_tuning,0.9131944179534912,0.24180203676223755,0.90625,0.25845983624458313,9.999999747378752e-06
5,fine_tuning,0.918154776096344,0.23185251653194427,0.9084821343421936,0.2506661117076874,9.999999747378752e-06
6,fine_tuning,0.924355149269104,0.2177754044532776,0.9084821343421936,0.24436639249324799,9.999999747378752e-06
7,fine_tuning,0.9288194179534912,0.2063673883676529,0.9084821343421936,0.2342880517244339,9.999999747378752e-06
8,fine_tuning,0.9253472089767456,0.20805852115154266,0.9129464030265808,0.2295166552066803,9.999999747378752e-06
9,fine_tuning,0.9357638955116272,0.18804876506328583,0.9196428656578064,0.2288462370634079,9.999999747378752e-06
10,fine_tuning,0.9278273582458496,0.19635500013828278,0.9151785969734192,0.22211842238903046,9.999999747378752e-06
11,fine_tuning,0.9365079402923584,0.18368186056613922,0.921875,0.21221645176410675,9.999999747378752e-06
12,fine_tuning,0.938740074634552,0.17481128871440887,0.921875,0.21171130239963531,9.999999747378752e-06
13,fine_tuning,0.9417162537574768,0.1657952219247818,0.9151785969734192,0.20182882249355316,9.999999747378752e-06
14,fine_tuning,0.9434523582458496,0.1629420518875122,0.9196428656578064,0.19371794164180756,9.999999747378752e-06
15,fine_tuning,0.9476686716079712,0.15438932180404663,0.9308035969734192,0.19389329850673676,9.999999747378752e-06
16,fine_tuning,0.948164701461792,0.1537577211856842,0.9308035969734192,0.1917840987443924,9.999999747378752e-06
17,fine_tuning,0.9484127163887024,0.1483340859413147,0.9263392686843872,0.19048109650611877,9.999999747378752e-06
18,fine_tuning,0.9496527910232544,0.140377476811409,0.9308035969734192,0.18284128606319427,9.999999747378752e-06
19,fine_tuning,0.9536210298538208,0.13206014037132263,0.9263392686843872,0.18136665225028992,9.999999747378752e-06
20,fine_tuning,0.9536210298538208,0.13086892664432526,0.9419642686843872,0.17359568178653717,9.999999747378752e-06
