,precision,recall,f1-score,support
glioma,0.8939929328621908,0.9035714285714286,0.8987566607460036,280.0
meningioma,0.8860294117647058,0.8607142857142858,0.8731884057971014,280.0
notumor,0.9854545454545455,0.9678571428571429,0.9765765765765766,280.0
pituitary,0.9172413793103448,0.95,0.9333333333333333,280.0
accuracy,0.9205357142857142,0.9205357142857142,0.9205357142857142,0.9205357142857142
macro avg,0.9206795673479466,0.9205357142857142,0.9204637441132537,1120.0
weighted avg,0.9206795673479466,0.9205357142857142,0.9204637441132537,1120.0
