stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6378968358039856,0.8738290071487427,0.8236607313156128,0.44404393434524536,0.0003000000142492354
2,frozen_head,0.8117559552192688,0.49273961782455444,0.8660714030265808,0.36706477403640747,0.0003000000142492354
3,frozen_head,0.8415178656578064,0.42071959376335144,0.8727678656578064,0.33685022592544556,0.0003000000142492354
4,frozen_head,0.8702877163887024,0.3579772114753723,0.890625,0.3229152262210846,0.0003000000142492354
5,frozen_head,0.88120037317276,0.315032422542572,0.8883928656578064,0.2990010380744934,0.0003000000142492354
6,frozen_head,0.8849206566810608,0.30539384484291077,0.9017857313156128,0.2773139178752899,0.0003000000142492354
7,frozen_head,0.8871527910232544,0.28898316621780396,0.8995535969734192,0.2937028706073761,0.0003000000142492354
8,frozen_head,0.9017857313156128,0.2683064639568329,0.9040178656578064,0.25098320841789246,0.0003000000142492354
9,frozen_head,0.9052579402923584,0.25987401604652405,0.9107142686843872,0.25467368960380554,0.0003000000142492354
10,frozen_head,0.9164186716079712,0.24210776388645172,0.9084821343421936,0.24016375839710236,0.0003000000142492354
11,frozen_head,0.9114583134651184,0.2338128387928009,0.9129464030265808,0.23594091832637787,0.0003000000142492354
12,frozen_head,0.9198908805847168,0.2208801507949829,0.9129464030265808,0.24571940302848816,0.0003000000142492354
13,frozen_head,0.9198908805847168,0.2188306599855423,0.9129464030265808,0.2352978140115738,0.0003000000142492354
14,frozen_head,0.9228670597076416,0.21455584466457367,0.9084821343421936,0.24064405262470245,0.0003000000142492354
15,frozen_head,0.9258432388305664,0.20758141577243805,0.9196428656578064,0.22943876683712006,0.0003000000142492354
1,fine_tuning,0.9360119104385376,0.18535283207893372,0.9129464030265808,0.20299454033374786,3.000000106112566e-06
2,fine_tuning,0.9484127163887024,0.14125628769397736,0.9241071343421936,0.1845952272415161,3.000000106112566e-06
3,fine_tuning,0.9657738208770752,0.10111486911773682,0.9330357313156128,0.18400736153125763,3.000000106112566e-06
4,fine_tuning,0.976934552192688,0.07654618471860886,0.9419642686843872,0.16795465350151062,3.000000106112566e-06
5,fine_tuning,0.9823908805847168,0.05510184168815613,0.9419642686843872,0.1638329029083252,3.000000106112566e-06
6,fine_tuning,0.9890872836112976,0.03509863466024399,0.9508928656578064,0.15774977207183838,3.000000106112566e-06
7,fine_tuning,0.989335298538208,0.030655641108751297,0.9419642686843872,0.18442627787590027,3.000000106112566e-06
8,fine_tuning,0.9947916865348816,0.02098979987204075,0.9330357313156128,0.20544910430908203,3.000000106112566e-06
9,fine_tuning,0.9965277910232544,0.015205759555101395,0.9419642686843872,0.17423522472381592,6.000000212225132e-07
