rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,6,2,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,19,0.12684200704097748,15,0.24868978559970856,19,0.12684200704097748,0.9575892857142857,0.9575892857142858,0.9578718420899873,0.9575892857142858,0.957548285915898,0.12684200638542492,126.47808797500056,186.30504934200053,316.4063934369997,13
2,EfficientNetB0,6,2,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,15,0.13652381300926208,15,0.21264265477657318,15,0.13652381300926208,0.9508928571428571,0.9508928571428572,0.9513022451215873,0.9508928571428572,0.9508324871100378,0.13652380536163713,120.27987209799994,162.11912936200042,299.0715420080005,13
3,EfficientNetB0,6,2,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.1525101363658905,15,0.22775308787822723,20,0.1525101363658905,0.9464285714285714,0.9464285714285714,0.9484680002513695,0.9464285714285714,0.9466005377222085,0.15251012528228505,66.83067428200047,91.1410290799995,161.39085908599918,13
4,EfficientNetB0,6,2,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,19,0.15761177241802216,15,0.2194204181432724,19,0.15761177241802216,0.9419642857142857,0.9419642857142856,0.9434024408179215,0.9419642857142856,0.9420550737507672,0.15761176283850004,81.12393108699871,111.71634885200001,196.34217568200074,13
5,EfficientNetB0,6,2,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,19,0.16356047987937927,15,0.21264265477657318,19,0.16356047987937927,0.9419642857142857,0.9419642857142858,0.9427512607745572,0.9419642857142858,0.9416603070553597,0.16356049285988652,121.49473439800022,186.68061690899958,311.9410600049996,13
6,EfficientNetB0,6,2,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,20,0.18111737072467804,15,0.27033108472824097,20,0.18111737072467804,0.9352678571428571,0.935267857142857,0.9368942461047725,0.935267857142857,0.9354633852650331,0.1811173691278758,82.33182579799904,112.61498685699917,198.4391305809986,13
7,EfficientNetB0,6,2,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.18029272556304932,15,0.3038681447505951,20,0.18029272556304932,0.9330357142857143,0.9330357142857142,0.9356035766113877,0.9330357142857142,0.9334498105499158,0.18029272515102687,66.98776142199858,90.57383504900099,160.96794629800024,13
8,EfficientNetB0,6,2,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,19,0.1839100569486618,15,0.24868978559970856,19,0.1839100569486618,0.9308035714285714,0.9308035714285715,0.931028586733955,0.9308035714285715,0.9306815363808187,0.183910034314368,123.5125210189999,183.232446471,310.4149548530004,13
9,EfficientNetB0,6,2,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.19035056233406067,15,0.22775308787822723,20,0.19035056233406067,0.9241071428571429,0.9241071428571428,0.9258109266586992,0.9241071428571428,0.9242016418505867,0.19035057534949512,66.37964024199937,90.28900823200092,160.02634303999912,13
10,EfficientNetB0,6,2,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,20,0.19363661110401154,15,0.2194204181432724,20,0.19363661110401154,0.921875,0.921875,0.9233670868669813,0.921875,0.9219081063035629,0.19363659810653666,79.88997446900066,113.76079306199972,197.14227061400015,13
11,EfficientNetB0,6,2,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.2086218148469925,15,0.27033108472824097,20,0.2086218148469925,0.9196428571428571,0.9196428571428572,0.9208897949828885,0.9196428571428572,0.9196562516426429,0.20862182228906473,80.64378246699926,114.81858995500079,198.95070864700028,13
12,EfficientNetB0,6,2,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.23796451091766357,15,0.3038681447505951,20,0.23796451091766357,0.9174107142857143,0.9174107142857143,0.9178191691073216,0.9174107142857143,0.9171005538820918,0.2379645141623742,66.50716190399908,90.1432471900007,160.03546690500116,13
