stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,27,0.8378940418181885,0.004553033173598089,272.1245311999228,3,entropy,40.0,2,2,0.2,False
2,75,2,69,0.8360429568225527,0.007284365381178567,85.36009450006532,3,gini,20.0,5,1,0.1,False
2,75,3,62,0.8348874984727064,0.003776981117462056,88.69640980003169,3,gini,80.0,2,1,0.1,False
2,75,4,85,0.8332344392168997,0.00689439247569287,173.3825452000019,3,gini,20.0,2,1,0.2,False
2,75,5,36,0.8328454929815585,0.0015818894692824794,84.9016681999783,3,gini,40.0,5,2,0.1,False
2,75,6,92,0.8328454929815585,0.0015818894692824794,84.9514644999872,3,gini,80.0,5,2,0.1,False
2,75,7,32,0.8326712623255959,0.005809732671978785,87.42608310008654,3,gini,80.0,2,2,0.1,False
2,75,8,12,0.8319120530626419,0.0016621788117169454,45.45449480006937,3,gini,,10,1,0.05,False
2,75,9,81,0.8318872595412046,0.0033881739594410066,265.1847661000211,3,entropy,40.0,5,1,0.2,False
2,75,10,99,0.8318578743772349,0.00781324241251396,294.41065390000585,3,entropy,80.0,2,1,0.2,False
2,75,11,61,0.8316313711162309,0.008098490925404461,43.436758999945596,3,gini,60.0,5,2,0.05,False
2,75,12,75,0.8316313711162309,0.008098490925404461,43.27755760011496,3,gini,80.0,5,2,0.05,False
