stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,91,0.8407860138895131,0.013129061216624983,82.94094140001107,3,gini,20.0,20,1,0.1,False
2,75,2,16,0.8392065159548753,0.0027350136995169267,66.56592770002317,3,entropy,,10,4,0.05,False
2,75,3,88,0.839035718220794,0.01033210266071922,68.46454880008241,3,entropy,60.0,10,1,0.05,False
2,75,4,42,0.8389570567911907,0.009450872145187346,40.882495799975004,3,gini,20.0,2,2,0.05,False
2,75,5,20,0.8385296019898333,0.009344969662110167,66.97924030001741,3,entropy,40.0,10,2,0.05,False
2,75,6,24,0.8373895310998573,0.01698306922431903,17.775947999965865,3,gini,,5,1,0.02,False
2,75,7,46,0.8367175424246294,0.014297037503983007,85.98792690003756,3,gini,40.0,2,1,0.1,False
2,75,8,14,0.8355170217419946,0.012101688790642546,17.84313359996304,3,gini,80.0,2,1,0.02,False
2,75,9,65,0.8355170217419946,0.012101688790642546,17.759777700004634,3,gini,60.0,2,1,0.02,False
2,75,10,63,0.835337983917536,0.01210075507541862,17.98820739996154,3,gini,80.0,10,1,0.02,False
2,75,11,26,0.8351619182567305,0.0145187575666511,127.04488819994731,3,entropy,,20,4,0.1,False
2,75,12,12,0.8351096761396177,0.01742475948443791,173.3803392999689,3,gini,80.0,5,1,0.2,False
