repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
9,2,1,25,1,1,0.7608007249990248,1.2568409999948926
9,2,1,25,1,2,0.7681306923186162,1.3634019999881275
9,2,1,25,1,3,0.7786950588128235,1.3484644000418484
9,2,1,25,2,1,0.7998118079192995,9.198349300015252
9,2,1,25,2,2,0.7896423828395768,9.117564400017727
9,2,1,25,2,3,0.8020060335832748,8.613709400000516
9,2,1,25,3,1,0.8099935717239493,7.3138713000225835
9,2,1,25,3,2,0.7930050333895927,7.340192399977241
9,2,1,25,3,3,0.8018706895284002,7.268345099990256
9,2,1,25,4,1,0.7795435829237555,4.680345100001432
9,2,1,25,4,2,0.7946608506707525,4.927083599963225
9,2,1,25,4,3,0.802375227294492,4.74848639999982
9,2,1,25,5,1,0.806544165541426,2.1746301000239328
9,2,1,25,5,2,0.7738291267583308,2.0712175999651663
9,2,1,25,5,3,0.7853815442750618,2.0956214999896474
9,2,1,25,6,1,0.8077980506857638,18.088189200032502
9,2,1,25,6,2,0.7971551839970934,16.991518999973778
9,2,1,25,6,3,0.8003510958836109,17.123577299993485
9,2,1,25,7,1,0.8158343953516085,4.6835660000215285
9,2,1,25,7,2,0.8106984676942431,4.558948999969289
9,2,1,25,7,3,0.8259735413960589,4.7764174999902025
9,2,1,25,8,1,0.8238419079481156,29.702822599967476
9,2,1,25,8,2,0.8273007519241952,28.860089000023436
9,2,1,25,8,3,0.8205188949972606,28.9173213999602
9,2,1,25,9,1,0.7754005800980517,1.3572711999877356
9,2,1,25,9,2,0.7673687719733915,1.4096027000341564
9,2,1,25,9,3,0.8045628480541522,1.3158666999661364
9,2,1,25,10,1,0.7848807221634878,2.1188159000012092
9,2,1,25,10,2,0.7950630866672582,2.10693429998355
9,2,1,25,10,3,0.792854399712845,2.0508379000239074
9,2,1,25,11,1,0.8140149894007003,30.469988400000148
9,2,1,25,11,2,0.8222866783648403,28.770909900020342
9,2,1,25,11,3,0.8173015905791425,29.312413699983153
9,2,1,25,12,1,0.8179684060594015,1.7455964999971911
9,2,1,25,12,2,0.8091189314551541,1.9044853000086732
9,2,1,25,12,3,0.8062643336931197,1.8219124000170268
9,2,1,25,13,1,0.8146318066500235,28.376728000002913
9,2,1,25,13,2,0.7943468527744172,26.735615099954884
9,2,1,25,13,3,0.80535371535465,27.08284420002019
9,2,1,25,14,1,0.8028640198308028,11.606479299953207
9,2,1,25,14,2,0.7912932824268794,11.847603300004266
9,2,1,25,14,3,0.809386516574791,11.298611900012475
9,2,1,25,15,1,0.7421437436180223,0.42894449998857453
9,2,1,25,15,2,0.7474570005328154,0.4099024999886751
9,2,1,25,15,3,0.7318677370930187,0.46759399998700246
9,2,1,25,16,1,0.7843370299670162,4.217179200029932
9,2,1,25,16,2,0.7996094573878813,4.454140199988615
9,2,1,25,16,3,0.7956239315960463,4.459655300015584
9,2,1,25,17,1,0.7928112259723636,17.78406040003756
9,2,1,25,17,2,0.8070727547731383,18.399135300016496
9,2,1,25,17,3,0.7950580967471812,17.779656500031706
9,2,1,25,18,1,0.8135111388521032,14.449085999978706
9,2,1,25,18,2,0.8136984014766646,14.930169500003103
9,2,1,25,18,3,0.8148138114474899,14.317044099967461
9,2,1,25,19,1,0.7970677278288854,11.465977299958467
9,2,1,25,19,2,0.7918652856303927,10.671762800018769
9,2,1,25,19,3,0.7968734907383352,10.902078299957793
9,2,1,25,20,1,0.8179684060594015,1.815658200008329
9,2,1,25,20,2,0.8091189314551541,1.8632299999590032
9,2,1,25,20,3,0.8062643336931197,1.9803230999968946
9,2,1,25,21,1,0.8139634587741639,3.4300993000506423
9,2,1,25,21,2,0.7890845485714125,3.217063399963081
9,2,1,25,21,3,0.8012319904464129,3.22107029997278
9,2,1,25,22,1,0.7779727079930002,1.246132200001739
9,2,1,25,22,2,0.7582092836922402,1.259069100022316
9,2,1,25,22,3,0.7642267555328657,1.2286909999675117
9,2,1,25,23,1,0.806039155892476,1.4752248000004329
9,2,1,25,23,2,0.8047573712396062,1.4864845999982208
9,2,1,25,23,3,0.8135996784378055,1.3597046000068076
9,2,1,25,24,1,0.8118345075239142,3.313563500007149
9,2,1,25,24,2,0.7924715852952662,3.369892099988647
9,2,1,25,24,3,0.8056052926412982,3.2163975999574177
9,2,1,25,25,1,0.7649288914843195,0.44694949995027855
9,2,1,25,25,2,0.762261168121374,0.3927722999942489
9,2,1,25,25,3,0.7668572368811346,0.3880557000520639
9,2,1,25,26,1,0.7676056577654404,1.3404333000071347
9,2,1,25,26,2,0.772628703926639,1.44197509996593
9,2,1,25,26,3,0.8004182096670409,1.4303151000058278
9,2,1,25,27,1,0.798903641245844,4.934775300032925
9,2,1,25,27,2,0.7963435465360589,5.018341500021052
9,2,1,25,27,3,0.7884320452428291,4.797808900009841
9,2,1,25,28,1,0.8051158239156048,3.3655641000368632
9,2,1,25,28,2,0.8031772820681193,3.3168911999673583
9,2,1,25,28,3,0.7846746174117525,3.404504500038456
9,2,1,25,29,1,0.8050574719830066,1.4375348000321537
9,2,1,25,29,2,0.8035969597821399,1.4000165999750607
9,2,1,25,29,3,0.8051954452460937,1.390910799964331
9,2,1,25,30,1,0.800049748816156,2.926575999998022
9,2,1,25,30,2,0.8051812946128446,2.933055199973751
9,2,1,25,30,3,0.7984002326896894,2.8830535000306554
9,2,1,25,31,1,0.7573091037161068,0.5224584999959916
9,2,1,25,31,2,0.7677614235859426,0.5199674000032246
9,2,1,25,31,3,0.7541962390739704,0.5410215000156313
9,2,1,25,32,1,0.808233139389952,9.022393699968234
9,2,1,25,32,2,0.7866069781600067,9.42035470000701
9,2,1,25,32,3,0.8108087452861232,9.991144800034817
9,2,1,25,33,1,0.7982971605063386,3.289356699970085
9,2,1,25,33,2,0.8053263729129734,3.3011449000332505
9,2,1,25,33,3,0.8086623027387059,3.325636499968823
9,2,1,25,34,1,0.8093642171117938,29.795021300029475
9,2,1,25,34,2,0.8116064529123221,30.0167440000223
9,2,1,25,34,3,0.8251622173928082,29.826663699990604
9,2,1,25,35,1,0.7921130237437222,1.4400673999916762
9,2,1,25,35,2,0.7966036887581933,1.4823215000214987
9,2,1,25,35,3,0.805868794669718,1.564841300016269
9,2,1,25,36,1,0.7733533043072469,0.9618601999827661
