stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
4,675,1,52,0.8483695273417659,0.012299134695117113,1117.0983957000135,3,entropy,20.0,2,1,0.1,False
4,675,2,55,0.8452296831884744,0.009092270095807665,740.5318353999901,3,gini,80.0,2,1,0.1,False
4,675,3,86,0.8446979347127049,0.01142145326152903,1105.8045016999822,3,entropy,40.0,5,2,0.1,False
4,675,4,87,0.8443615268269721,0.00916716850074686,2188.0198134999955,3,entropy,60.0,5,1,0.2,False
