iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
0,25,1,98,0.8956307393998305,0.015728597274449894,14.089941399986856,3,entropy,60.0,2,4,0.1,False
0,25,2,59,0.8937257336752787,0.012328647558598357,10.704935399931855,3,gini,60.0,5,1,0.1,False
0,25,3,100,0.8933812192222738,0.010163385695586556,20.480594099964947,3,gini,20.0,20,1,0.2,False
0,25,4,72,0.8933103838167682,0.016121030047987515,14.417210699990392,3,entropy,60.0,2,1,0.1,False
0,25,5,70,0.8920677334250673,0.004644788845299699,21.176538900006562,3,gini,80.0,5,1,0.2,False
0,25,6,17,0.8920676833313855,0.012515140953816032,9.983088800101541,3,gini,80.0,5,2,0.1,False
0,25,7,91,0.892054627871652,0.005039528616362826,20.24663529987447,3,gini,60.0,5,1,0.2,False
0,25,8,46,0.8917091319706828,0.013505425747912775,19.7509705000557,3,gini,20.0,20,2,0.2,False
0,25,9,31,0.8908943408651885,0.00853739275291072,27.84378490014933,3,entropy,20.0,10,4,0.2,False
0,25,10,73,0.8908574356882145,0.016928893470736586,26.546408799942583,3,entropy,,20,4,0.2,False
0,25,11,33,0.8908288150235868,0.00946803718031396,28.745293700136244,3,entropy,60.0,10,1,0.2,False
0,25,12,58,0.8908288150235868,0.00946803718031396,28.048918000073172,3,entropy,20.0,10,1,0.2,False
0,25,13,42,0.8907267539860818,0.005659795067366769,20.193569999886677,3,gini,60.0,5,2,0.2,False
0,25,14,43,0.8899194551842519,0.013583260793528767,8.45937179995235,3,gini,60.0,20,8,0.1,False
0,25,15,35,0.8888849898511381,0.015601503031580198,10.50679090002086,3,gini,60.0,2,1,0.1,False
0,25,16,57,0.88876382356784,0.008600552133931226,8.355632400023751,3,gini,80.0,10,8,0.1,False
0,25,17,65,0.8886050404889408,0.006334981187356723,2.3538948998320848,3,gini,40.0,2,1,0.02,False
0,25,18,85,0.888296372214378,0.011517289892106488,12.609440200030804,3,entropy,,5,8,0.1,False
0,25,19,49,0.8881724659896134,0.016608606200200427,7.657736400025897,3,entropy,40.0,10,2,0.05,False
0,25,20,11,0.8877894156230802,0.010784982249156113,2.1598640001611784,3,gini,80.0,2,2,0.02,False
0,25,21,1,0.8859328056724186,0.0062113587158082175,3.684649399947375,3,entropy,40.0,2,2,sqrt,False
0,25,22,16,0.8857640371095075,0.004002611419090379,2.28187530010473,3,gini,20.0,2,1,0.02,False
0,25,23,7,0.8844115722236318,0.00838043832080491,16.63178399996832,3,gini,80.0,20,8,0.2,False
0,25,24,96,0.8844115722236318,0.00838043832080491,16.623494500177912,3,gini,40.0,20,8,0.2,False
0,25,25,52,0.8830743829887133,0.015461138225506295,2.539164000074379,3,gini,60.0,20,1,sqrt,False
0,25,26,38,0.8829234841965122,0.011726434051762121,3.681089400080964,3,entropy,,2,4,sqrt,False
0,25,27,10,0.8826544486924902,0.01369983183345549,2.3819109000032768,3,gini,60.0,5,1,sqrt,False
0,25,28,45,0.8825957347743633,0.0134260414237965,2.6795339999953285,3,gini,20.0,5,1,sqrt,False
0,25,29,36,0.8825231247674571,0.017339235342673304,5.2598522999323905,3,gini,,2,2,0.05,False
0,25,30,77,0.882401110383071,0.013797192604528016,3.285851599997841,3,entropy,20.0,2,1,0.02,False
0,25,31,5,0.8822261682728767,0.009145442679104237,3.3074406000087038,3,entropy,20.0,10,2,0.02,False
0,25,32,54,0.8821930346430372,0.014073413130913147,5.229219399858266,3,gini,20.0,10,2,0.05,False
0,25,33,67,0.8814961934344822,0.01174589183292677,5.9521128999767825,3,gini,40.0,5,2,0.1,True
0,25,34,8,0.8812619719456206,0.0067617030365580135,8.575881999917328,3,entropy,20.0,5,4,0.1,True
