rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,ResNet50,2,1,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,5,0.1187056303024292,15,0.2161804884672165,5,0.1187056303024292,0.9754464285714286,0.9754464285714286,0.9754648423934685,0.9754464285714286,0.9752696466179842,0.11870566729780588,127.16429061200006,97.95488617000001,228.97799751399998,23
2,ResNet50,2,1,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,4,0.12529154121875763,7,0.2167152464389801,4,0.12529154121875763,0.9665178571428571,0.9665178571428572,0.9675264973274248,0.9665178571428572,0.9666797253404753,0.12529156047813647,85.2968889079998,88.33911051199993,209.47865355999966,23
3,ResNet50,2,1,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,6,0.13517048954963684,15,0.2418673187494278,6,0.13517048954963684,0.9642857142857143,0.9642857142857143,0.9646273355512486,0.9642857142857143,0.9643914005363553,0.1351704921857539,92.75966108899956,75.07789737300027,171.4560631889999,23
4,ResNet50,2,1,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,6,0.1425592601299286,14,0.22381070256233215,6,0.1425592601299286,0.9642857142857143,0.9642857142857144,0.9650842978797299,0.9642857142857144,0.9643685567796012,0.14255926980027617,90.80216696200023,75.4963741649999,170.02249130600057,23
5,ResNet50,2,1,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,6,0.16200971603393555,15,0.2525677978992462,6,0.16200971603393555,0.9486607142857143,0.9486607142857143,0.9493287648044846,0.9486607142857143,0.9488732220162444,0.16200973904224422,74.31855161400017,56.75433559399971,134.60390421900047,23
6,ResNet50,2,1,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,6,0.16190536320209503,15,0.2161804884672165,6,0.16190536320209503,0.9464285714285714,0.9464285714285714,0.9482329024186823,0.9464285714285714,0.946952677049026,0.16190534668455978,127.63523056299982,110.05927539000004,241.48636057299973,23
7,ResNet50,2,1,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,5,0.16454504430294037,7,0.2167152464389801,5,0.16454504430294037,0.9464285714285714,0.9464285714285714,0.9465836927869637,0.9464285714285714,0.9462678959542183,0.1645450515387881,85.42219630999989,98.38684027799991,187.6174602619999,23
8,ResNet50,2,1,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,6,0.159330815076828,14,0.22381070256233215,6,0.159330815076828,0.9441964285714286,0.9441964285714285,0.9444159169438575,0.9441964285714285,0.9442409381497097,0.1593308180119218,91.52566272000058,75.31812198700027,170.65851394899983,23
9,ResNet50,2,1,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,6,0.1690385341644287,15,0.2418673187494278,6,0.1690385341644287,0.9419642857142857,0.9419642857142857,0.9436040467438988,0.9419642857142857,0.9424072104813442,0.16903854334850024,92.30796645300052,76.42138902399984,172.76393374200052,23
10,ResNet50,2,1,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,6,0.1642901450395584,15,0.20796792209148407,6,0.1642901450395584,0.9397321428571429,0.9397321428571429,0.939691212229929,0.9397321428571429,0.939701980568012,0.1642901354901777,68.81922099599979,57.81136305900054,130.23720098299964,23
11,ResNet50,2,1,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,4,0.15654633939266205,15,0.20796792209148407,4,0.15654633939266205,0.9397321428571429,0.9397321428571429,0.9398591644122924,0.9397321428571429,0.9394929366529116,0.1565463531153127,70.79823166799997,46.30357163299959,120.81178196600013,23
12,ResNet50,2,1,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,6,0.17708347737789154,15,0.2525677978992462,6,0.17708347737789154,0.9352678571428571,0.9352678571428572,0.9353450914568171,0.9352678571428572,0.9352971296889458,0.17708347081266154,73.12534955399951,59.460906273000546,136.13796261199968,23
