mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
42.90879170099894,0.0884296796237562,28.058860858281452,1.3640061839290614,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.31547565357266344,0.5344626623906596,0.4587715788641119,0.43623663160914505,0.09081004127151503,17
43.4112540880839,0.3614706746046755,29.080408652623493,0.7632407653528779,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.3089624008928701,0.5116911433959299,0.3643671796317658,0.39500690797352195,0.0855524419049916,18
45.07736476262411,0.8059883781478361,29.493183215459187,0.2605158074552565,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.31433928649980203,0.5262775340603048,0.5952016428088464,0.47860615445631777,0.11951383775635277,16
44.5318021774292,0.2537835106272877,29.715608596801758,0.23841906532738696,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.142330688527056,0.15402963611907544,0.10960317744933129,0.13532116736515423,0.01880208494951172,22
44.47860383987427,0.3159660169487727,29.53398895263672,0.10659795345884564,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.12003184075170893,0.1217002661830248,0.10549445041174364,0.11574218578215913,0.007278185260146187,24
34.84904980659485,0.39103714155602903,27.1723210811615,0.2731547646745864,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7295306404500879,0.7309228001328681,0.7294448902520263,0.7299661102783275,0.0006773870791272102,10
40.963173389434814,0.3532481307711062,30.916789531707764,1.1970356270455196,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.37703828180045684,0.5196585900395343,0.6115408467676342,0.5027459062025418,0.09647933250174658,15
33.13301841417948,0.18182047216843214,27.353189706802368,1.1157960538391143,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.717879230521719,0.7220542815628381,0.7244600451268437,0.721464519070467,0.0027187797587412397,11
44.43804415067037,0.14747654486151773,31.748181978861492,3.207491202990226,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.142330688527056,0.15402963611907544,0.10960317744933129,0.13532116736515423,0.01880208494951172,22
45.23966932296753,0.6353933799770484,30.19203011194865,0.8947303941930035,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.12003184075170893,0.1217002661830248,0.10549445041174364,0.11574218578215913,0.007278185260146187,24
27.828530152638752,0.2751479683230165,24.846003611882526,0.4952734954786679,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8664195812517271,0.8644878057048905,0.8582818890716555,0.8630630920094244,0.003471586125479857,5
26.485492944717407,0.21947998490962592,25.616904497146606,0.5162610542863094,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.7728995902911222,0.7686540553351828,0.7706799604466084,0.7707445353576379,0.0017338337492152354,9
22.06909116109212,0.23667950381306363,22.563103993733723,0.5478107543309055,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8551003188952759,0.8541288639406701,0.854724995506521,0.8546513927808222,0.00039999516924562586,6
43.55899477005005,0.749989134343032,30.005859375,0.4725933080809198,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.6963658069209241,0.685483231370216,0.684814246933215,0.6888877617414518,0.005294824820766648,14
43.01238942146301,0.14559194792309682,30.04289722442627,0.47398159678936486,1.0,0.01,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.01}",0.18411744204955444,0.18325157325150046,0.166890111530788,0.17808637561061433,0.00792484192072697,21
30.831826607386272,0.5396696527190628,25.178788423538208,0.0800544773359451,10.0,scale,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 'scale'}",0.8834379849274081,0.8880255303530735,0.8883115445186333,0.8865916865997049,0.002233058695169953,3
16.75167226791382,0.15546539925057207,19.126047770182293,0.2812993663481284,10.0,1e-05,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 1e-05}",0.8467621251086396,0.8486129681824366,0.8495140729256316,0.8482963887389025,0.0011455627743349732,7
