,precision,recall,f1-score,support
glioma,0.9097472924187726,0.9,0.9048473967684022,280.0
meningioma,0.8581560283687943,0.8642857142857143,0.8612099644128114,280.0
notumor,0.9710144927536232,0.9571428571428572,0.9640287769784173,280.0
pituitary,0.9298245614035088,0.9464285714285714,0.9380530973451328,280.0
accuracy,0.9169642857142857,0.9169642857142857,0.9169642857142857,0.9169642857142857
macro avg,0.9171855937361748,0.9169642857142857,0.9170348088761909,1120.0
weighted avg,0.9171855937361747,0.9169642857142857,0.9170348088761908,1120.0
