,precision,recall,f1-score,support
glioma,0.9132075471698113,0.8642857142857143,0.8880733944954129,280.0
meningioma,0.8299319727891157,0.8714285714285714,0.8501742160278746,280.0
notumor,0.9746376811594203,0.9607142857142857,0.9676258992805755,280.0
pituitary,0.9192982456140351,0.9357142857142857,0.9274336283185841,280.0
accuracy,0.9080357142857143,0.9080357142857143,0.9080357142857143,0.9080357142857143
macro avg,0.9092688616830955,0.9080357142857143,0.9083267845306117,1120.0
weighted avg,0.9092688616830957,0.9080357142857143,0.9083267845306117,1120.0
