,precision,recall,f1-score,support
glioma,0.9100719424460432,0.9035714285714286,0.9068100358422939,280.0
meningioma,0.8827838827838828,0.8607142857142858,0.8716094032549728,280.0
notumor,0.9818840579710145,0.9678571428571429,0.9748201438848921,280.0
pituitary,0.9180887372013652,0.9607142857142857,0.9389179755671903,280.0
accuracy,0.9232142857142858,0.9232142857142858,0.9232142857142858,0.9232142857142858
macro avg,0.9232071551005765,0.9232142857142858,0.9230393896373372,1120.0
weighted avg,0.9232071551005764,0.9232142857142858,0.9230393896373371,1120.0
