rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,ResNet50,5,3,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,7,0.12730582058429718,15,0.21351051330566406,7,0.12730582058429718,0.9620535714285714,0.9620535714285714,0.962168313495747,0.9620535714285714,0.9618939781385196,0.12730583959397082,74.23925440800303,63.71229346299879,145.39781286499783,23
2,ResNet50,5,3,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,7,0.15297436714172363,15,0.1976371556520462,7,0.15297436714172363,0.9575892857142857,0.9575892857142858,0.9579163433671696,0.9575892857142858,0.9576560653138497,0.1529743983456684,90.71960817799845,81.0266792079965,175.47197382800005,23
3,ResNet50,5,3,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,4,0.14039508998394012,11,0.18120376765727997,4,0.14039508998394012,0.9575892857142857,0.9575892857142857,0.957628436749012,0.9575892857142857,0.9575990728877499,0.14039509716630658,117.75635383800181,87.26655946000028,225.146773217999,23
4,ResNet50,5,3,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,4,0.13973242044448853,11,0.1765686720609665,4,0.13973242044448853,0.9553571428571429,0.9553571428571428,0.9557916104942503,0.9553571428571428,0.9554314590847098,0.13973241289153251,115.50576912399993,87.00797755500025,222.2546922440015,23
5,ResNet50,5,3,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,4,0.13831232488155365,9,0.1876421421766281,4,0.13831232488155365,0.953125,0.953125,0.9533692695377478,0.953125,0.9531814378768335,0.13831233257001924,56.68837855899983,45.93405461599832,106.33557299600216,23
6,ResNet50,5,3,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,7,0.14362283051013947,15,0.21351051330566406,7,0.14362283051013947,0.953125,0.953125,0.9535415093187019,0.953125,0.95308284266884,0.14362283630315686,72.43582709900147,63.521486300000106,140.01602606400047,23
7,ResNet50,5,3,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,3,0.16861259937286377,9,0.18509256839752197,3,0.16861259937286377,0.9486607142857143,0.9486607142857143,0.9493527427350958,0.9486607142857143,0.9486844963302363,0.16861258772887286,73.24316672099667,53.509901460001856,149.82399525200162,23
8,ResNet50,5,3,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,7,0.15316177904605865,15,0.1976371556520462,7,0.15316177904605865,0.9486607142857143,0.9486607142857143,0.9489653732773,0.9486607142857143,0.9486441244299145,0.15316179758891643,90.21770210999966,86.34308746200259,180.23125144699952,23
9,ResNet50,5,3,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,2,0.16786937415599823,11,0.1765686720609665,2,0.16786937415599823,0.9419642857142857,0.9419642857142857,0.9422106536236972,0.9419642857142857,0.9420212527334572,0.16786934629429523,119.98310859100093,63.297917223000695,195.8621102440011,23
10,ResNet50,5,3,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,8,0.16100695729255676,11,0.18120376765727997,8,0.16100695729255676,0.9397321428571429,0.9397321428571429,0.9399029116778106,0.9397321428571429,0.9395687831988984,0.16100696889384286,116.17717245999665,127.01435383300122,249.21588138100196,23
11,ResNet50,5,3,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,1,0.16156277060508728,9,0.18509256839752197,1,0.16156277060508728,0.9397321428571429,0.9397321428571428,0.9405134824192202,0.9397321428571428,0.9393675956175955,0.16156278065276825,71.97227123600169,38.044126011001936,113.59060894700087,23
12,ResNet50,5,3,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,11,0.15853051841259003,9,0.1876421421766281,11,0.15853051841259003,0.9352678571428571,0.9352678571428572,0.9355890679803901,0.9352678571428572,0.9349296764918218,0.1585305288387374,56.38431882000077,84.36919265100005,144.26669771700108,23
