repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
2,3,1,25,1,1,0.8642514189537084,2.621450599981472
2,3,1,25,1,2,0.8804986314012122,2.661169300088659
2,3,1,25,1,3,0.8749384816507388,2.5793566000647843
2,3,1,25,2,1,0.866273203436365,0.7991183999693021
2,3,1,25,2,2,0.8694816899890676,0.681546299951151
2,3,1,25,2,3,0.8672400858860347,0.7659116999711841
2,3,1,25,3,1,0.8771269005209773,5.972884700051509
2,3,1,25,3,2,0.888267277997242,5.992748099961318
2,3,1,25,3,3,0.8837504567044209,5.963418799918145
2,3,1,25,4,1,0.8431548872028456,0.23259969998616725
2,3,1,25,4,2,0.8338351285010607,0.23769290000200272
2,3,1,25,4,3,0.8401254878572519,0.2561250999569893
2,3,1,25,5,1,0.8726586731921921,1.485479100025259
2,3,1,25,5,2,0.8731044511956486,1.5089115999871865
2,3,1,25,5,3,0.8736874360615412,1.58027289994061
2,3,1,25,6,1,0.867308556764334,3.2362779000541195
2,3,1,25,6,2,0.86829677924459,3.1498386999592185
2,3,1,25,6,3,0.8673892786212665,3.2125603000167757
2,3,1,25,7,1,0.8640386228711829,0.7352745999814942
2,3,1,25,7,2,0.865997717835928,0.800943800015375
2,3,1,25,7,3,0.8667569036580474,0.7592791999923065
2,3,1,25,8,1,0.8519977733809081,0.5830691000446677
2,3,1,25,8,2,0.8579307937208676,0.5845039000269026
2,3,1,25,8,3,0.8562532512682413,0.53418249997776
2,3,1,25,9,1,0.8728917893587678,1.11597620008979
2,3,1,25,9,2,0.8647382214705124,1.0522830999689177
2,3,1,25,9,3,0.8561125338363316,1.0709846999961883
2,3,1,25,10,1,0.8442696911494427,0.2741647999500856
2,3,1,25,10,2,0.8281262229728066,0.27447229996323586
2,3,1,25,10,3,0.8356281372887794,0.2741575000109151
2,3,1,25,11,1,0.8518612036763523,0.36182210000697523
2,3,1,25,11,2,0.8462477279969064,0.3203996999654919
2,3,1,25,11,3,0.8423539280384983,0.3125768000027165
2,3,1,25,12,1,0.8730429200243695,2.8628218999365345
2,3,1,25,12,2,0.8721293467331359,2.901748599950224
2,3,1,25,12,3,0.8688361597922861,2.8807068000314757
2,3,1,25,13,1,0.875204824371605,1.0944025999633595
2,3,1,25,13,2,0.8734438404499456,1.0426179999485612
2,3,1,25,13,3,0.8660466369475405,1.0420472000259906
2,3,1,25,14,1,0.837873725712061,0.2610242000082508
2,3,1,25,14,2,0.8378046778891675,0.25185319990850985
2,3,1,25,14,3,0.8369730532232724,0.21808969997800887
2,3,1,25,15,1,0.8672343246484558,0.7309598000720143
2,3,1,25,15,2,0.8539580715794046,0.7718616999918595
2,3,1,25,15,3,0.8717716309809094,0.7612476999638602
2,3,1,25,16,1,0.8704219135459208,3.269263399997726
2,3,1,25,16,2,0.8937807911927116,3.2539405999705195
2,3,1,25,16,3,0.8837196919402506,3.21788180002477
2,3,1,25,17,1,0.8435744945856927,0.3686937000602484
2,3,1,25,17,2,0.853468989426613,0.35433300002478063
2,3,1,25,17,3,0.8609230172968573,0.31650159996934235
2,3,1,25,18,1,0.8644005114559516,1.516182899940759
2,3,1,25,18,2,0.8693549171819895,1.680536700063385
2,3,1,25,18,3,0.8679696130061414,1.6626317999325693
2,3,1,25,19,1,0.8824854111630458,6.27826669998467
2,3,1,25,19,2,0.8821803842154456,6.25062980002258
2,3,1,25,19,3,0.8833920012346965,6.510890000034124
2,3,1,25,20,1,0.8518612036763523,0.40296759991906583
2,3,1,25,20,2,0.8462477279969064,0.3719990999670699
2,3,1,25,20,3,0.8423539280384983,0.30678600003011525
2,3,1,25,21,1,0.8799753550901553,4.6972114000236616
2,3,1,25,21,2,0.895305187837135,4.579334000009112
2,3,1,25,21,3,0.8865505925433049,4.544725300045684
2,3,1,25,22,1,0.8580716278665793,0.3370554998982698
2,3,1,25,22,2,0.8701078091081067,0.2771675999974832
2,3,1,25,22,3,0.8513187673627678,0.2612333999713883
2,3,1,25,23,1,0.8757806380550293,1.7944096000865102
2,3,1,25,23,2,0.8667505028356504,1.8563694000476971
2,3,1,25,23,3,0.870806173176863,1.8649856999982148
2,3,1,25,24,1,0.8578445667866608,0.5853308000368997
2,3,1,25,24,2,0.8684934727118779,0.5851089000934735
2,3,1,25,24,3,0.8488741250897595,0.5158946000738069
2,3,1,25,25,1,0.8767062011557015,5.279333399957977
2,3,1,25,25,2,0.8891007268175984,5.483111099922098
2,3,1,25,25,3,0.8740965943436938,5.4326391000067815
2,3,1,25,26,1,0.8691038954563709,2.912223399966024
2,3,1,25,26,2,0.8669880087398821,2.8213353999890387
2,3,1,25,26,3,0.8751210575839015,2.9638110999949276
2,3,1,25,27,1,0.864595612914754,0.8369614999974146
2,3,1,25,27,2,0.8701390370641291,0.8322840998880565
2,3,1,25,27,3,0.8637660847658788,0.7364875000203028
2,3,1,25,28,1,0.871631534482882,0.6815061999950558
2,3,1,25,28,2,0.8738654432123725,0.7553685000166297
2,3,1,25,28,3,0.8703058831472178,0.5898887999355793
2,3,1,25,29,1,0.8709652595818212,4.297497600084171
2,3,1,25,29,2,0.8895693972055159,4.259187199990265
2,3,1,25,29,3,0.8882512887819074,4.436684700078331
2,3,1,25,30,1,0.871631534482882,0.7812171999830753
2,3,1,25,30,2,0.8738654432123725,0.7008552000625059
2,3,1,25,30,3,0.8703058831472178,0.7085708000231534
2,3,1,25,31,1,0.8671253395443642,5.389239300042391
2,3,1,25,31,2,0.875586393852672,5.697503399918787
2,3,1,25,31,3,0.8713103793066603,5.537611599895172
2,3,1,25,32,1,0.8730538834772831,9.374626599950716
2,3,1,25,32,2,0.8879261567066847,9.05939229996875
2,3,1,25,32,3,0.8853628270762887,9.116408800007775
2,3,1,25,33,1,0.8747136835824819,3.204802600084804
2,3,1,25,33,2,0.8903412525886779,3.315771900000982
2,3,1,25,33,3,0.8780342553386287,3.2428801000351086
2,3,1,25,34,1,0.8519977733809081,0.5064793000929058
2,3,1,25,34,2,0.8579307937208676,0.5010014999425039
2,3,1,25,34,3,0.8562532512682413,0.5181683999253437
2,3,1,25,35,1,0.8625487580539122,2.176222400041297
2,3,1,25,35,2,0.8807184646585908,2.2066796999424696
2,3,1,25,35,3,0.8689347603082943,2.0372083000838757
2,3,1,25,36,1,0.8768863612161167,5.649534800089896
2,3,1,25,36,2,0.8830213350602859,5.402195999980904
2,3,1,25,36,3,0.8683984041598538,5.533589700004086
2,3,1,25,37,1,0.867308556764334,3.217948199948296
2,3,1,25,37,2,0.86829677924459,3.2131988999899477
2,3,1,25,37,3,0.8673892786212665,3.3363432000624016
2,3,1,25,38,1,0.8677413138084416,2.932018200051971
2,3,1,25,38,2,0.874316911584531,2.845214099972509
2,3,1,25,38,3,0.8818780339707726,2.895264600054361
2,3,1,25,39,1,0.8718136376750456,0.8002427000319585
2,3,1,25,39,2,0.8804899246357253,0.7180815000319853
2,3,1,25,39,3,0.8743568044378818,0.8007002000231296
2,3,1,25,40,1,0.8632481039593489,2.0113445000024512
2,3,1,25,40,2,0.8749562478952206,2.1179930000798777
2,3,1,25,40,3,0.8688545265730678,1.9681748000439256
2,3,1,25,41,1,0.8402855762713544,0.3327137000160292
2,3,1,25,41,2,0.8486222025017017,0.34682039998006076
2,3,1,25,41,3,0.8369494887223206,0.32889230002183467
2,3,1,25,42,1,0.842088248449384,0.4065612000413239
2,3,1,25,42,2,0.8552853690127322,0.4746110000414774
2,3,1,25,42,3,0.8646276965130651,0.49589190003462136
2,3,1,25,43,1,0.8827570549812598,2.275961299892515
2,3,1,25,43,2,0.8748900243050108,2.3198721000226215
2,3,1,25,43,3,0.8838364218138721,2.402928299969062
2,3,1,25,44,1,0.8709652595818212,4.207049100077711
2,3,1,25,44,2,0.8895693972055159,4.383753100060858
2,3,1,25,44,3,0.8882512887819074,4.282696399954148
2,3,1,25,45,1,0.885961076903757,4.662750099902041
2,3,1,25,45,2,0.888218889554776,4.661070199916139
2,3,1,25,45,3,0.8873521941116763,4.5983199999900535
2,3,1,25,46,1,0.881452638858694,1.1388466999633238
2,3,1,25,46,2,0.8761479794815156,1.1481460999930277
2,3,1,25,46,3,0.8725585617575855,1.084159600082785
