index,precision,recall,f1-score,support
glioma,0.8200692041522492,0.8464285714285714,0.8330404217926186,280.0
meningioma,0.8548387096774194,0.7571428571428571,0.803030303030303,280.0
notumor,0.9611307420494699,0.9714285714285714,0.9662522202486679,280.0
pituitary,0.85,0.9107142857142857,0.8793103448275862,280.0
accuracy,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714
macro avg,0.8715096639697847,0.8714285714285714,0.8704083224747939,1120.0
weighted avg,0.8715096639697847,0.8714285714285714,0.8704083224747939,1120.0
