stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,25,1,29,0.8243731984283805,0.0074059169807827,46.19385430001421,3,entropy,60.0,10,4,0.1,False
1,25,2,23,0.8210668699695421,0.0102765359974772,47.73330820008414,3,entropy,80.0,10,1,0.1,False
1,25,3,25,0.8206689497950119,0.0033713619668843,92.74378840002464,3,entropy,80.0,5,2,0.2,False
1,25,4,44,0.8205727828397831,0.0106743813645415,31.03038499999093,3,gini,60.0,10,2,0.1,False
1,25,5,54,0.8196929952214299,0.0043768955639877,14.95579599996563,3,gini,60.0,5,4,0.05,False
1,25,6,24,0.8195559351475338,0.0086407130136489,15.592903100012336,3,gini,60.0,10,2,0.05,False
1,25,7,1,0.8194524011094259,0.0077087325143364,49.41277420002734,3,entropy,40.0,2,2,0.1,False
1,25,8,4,0.8192810226994461,0.0027380948317874,15.446913100022355,3,gini,20.0,2,2,0.05,False
1,25,9,79,0.819027178368079,0.0057034877388202,92.65733220003312,3,entropy,80.0,10,2,0.2,False
1,25,10,47,0.8189103691376373,0.0128002337301611,47.71548870002152,3,entropy,,10,2,0.1,False
1,25,11,90,0.8185803505700733,0.0067712579642481,98.53416029998334,3,entropy,,2,2,0.2,False
1,25,12,65,0.8183692522305451,0.0041382895182284,24.09876720001921,3,entropy,80.0,10,4,0.05,False
1,25,13,80,0.8181958601276937,0.0100216309241689,29.535408100055065,3,gini,20.0,2,4,0.1,False
1,25,14,91,0.8169863355362694,0.0067430667214983,24.06800659996225,3,entropy,40.0,2,4,0.05,False
1,25,15,85,0.8162431978281658,0.005167881553779,26.983250999939628,3,gini,20.0,5,8,0.1,False
1,25,16,49,0.8151942778421111,0.0074317799479496,10.308328700077254,3,entropy,,10,4,0.02,False
1,25,17,76,0.814847603155143,0.0127886083243517,47.4029427000205,3,entropy,,20,1,0.1,False
1,25,18,72,0.8147925957643097,0.0076862544235583,15.187569900066592,3,gini,60.0,20,2,0.05,False
1,25,19,84,0.8140648203329928,0.0073914347894497,60.018061799986754,3,gini,,20,4,0.2,False
1,25,20,87,0.8138235260691539,0.0047823713304281,6.249301700037904,3,gini,40.0,2,4,0.02,False
1,25,21,33,0.8135146024505845,0.0047566059026799,24.138037300028373,3,entropy,20.0,20,2,0.05,False
1,25,22,21,0.8128880410794471,0.0081586838002173,18.51448650006205,3,gini,40.0,5,2,0.1,True
1,25,23,81,0.8117438992394179,0.0067222476029492,6.052058000001125,3,gini,40.0,10,4,0.02,False
1,25,24,8,0.8106710830853897,0.0041646464690218,10.272872999950778,3,entropy,40.0,20,1,0.02,False
1,25,25,68,0.810002281299853,0.0094305339581755,14.245310300029814,3,gini,40.0,20,4,0.05,False
1,25,26,60,0.8096051279074853,0.0061921007672186,6.705429000023287,3,gini,40.0,2,2,0.02,False
1,25,27,61,0.809314129905302,0.0115141652353097,6.818182600021828,3,gini,20.0,5,1,0.02,False
1,25,28,14,0.8079374521533556,0.0079960659402956,10.579485399997791,3,entropy,80.0,2,2,0.02,False
1,25,29,48,0.8078961493634158,0.0144082907527755,22.746274499979336,3,entropy,20.0,5,8,0.05,False
1,25,30,70,0.8063096691769771,0.0121461408286907,22.78916570002912,3,entropy,60.0,2,8,0.05,False
1,25,31,82,0.8058466328478295,0.0030571185269165,4.596273699949961,3,gini,40.0,10,1,sqrt,False
1,25,32,30,0.8054830284801656,0.0161721113990436,10.373243700014427,3,entropy,20.0,5,4,0.02,False
1,25,33,13,0.8049142744259729,0.0171482972159986,10.013426000019535,3,entropy,80.0,5,4,0.02,False
1,25,34,46,0.8043968529835291,0.0038669869363944,38.25697310001124,3,gini,40.0,10,1,0.2,True
1,25,35,89,0.8042951335642243,0.0044681126667635,6.881582500063814,3,gini,,20,1,0.02,False
1,25,36,41,0.8041852687632581,0.0096150561395954,5.819904300093185,3,gini,60.0,10,8,0.02,False
1,25,37,31,0.8036163523107213,0.009204832134844,10.4793992000632,3,entropy,20.0,5,1,0.02,False
1,25,38,63,0.8036163523107213,0.009204832134844,10.64525889995275,3,entropy,60.0,5,1,0.02,False
1,25,39,45,0.8033046947262066,0.0059645906880882,29.314174099999946,3,entropy,20.0,5,1,0.1,True
1,25,40,52,0.8026995010379423,0.0103829993821433,5.727271899988409,3,gini,20.0,2,8,0.02,False
1,25,41,40,0.8022663348680624,0.0046576111884266,25.979081999976188,3,entropy,40.0,2,8,0.1,True
1,25,42,83,0.8015918707532466,0.0055287938663477,14.591148000094108,3,entropy,,5,1,0.05,True
1,25,43,11,0.8013308766011599,0.0116919720183455,3.7830958000267856,3,gini,80.0,2,8,sqrt,False
1,25,44,15,0.8008698883595123,0.0150700004158048,7.089535499981139,3,entropy,60.0,5,1,sqrt,False
1,25,45,96,0.8003889994577057,0.0061381859166042,34.08727989997715,3,gini,80.0,10,4,0.2,True
1,25,46,37,0.7998424288040337,0.0038545282663846,9.700233299983664,3,gini,20.0,2,2,0.05,True
1,25,47,50,0.7993237052925032,0.0130801861324312,17.705866900098044,3,gini,20.0,20,4,0.1,True
1,25,48,73,0.798066682272354,0.0108337210651317,54.3242978999624,3,entropy,,20,4,0.2,True
1,25,49,98,0.7973959762034882,0.0076387142332432,27.64609830005793,3,entropy,40.0,20,4,0.1,True
1,25,50,38,0.797048571115519,0.0023715289378351,29.532823999936227,3,entropy,40.0,2,2,0.1,True
1,25,51,64,0.7970469724995595,0.0036348085264051,15.258844900061376,3,gini,,5,8,0.1,True
1,25,52,71,0.7970469724995595,0.0036348085264051,15.270482400024775,3,gini,80.0,5,8,0.1,True
1,25,53,42,0.7965470192969782,0.0039837807803133,15.253703800030053,3,entropy,20.0,10,2,0.05,True
1,25,54,56,0.7965238265958524,0.0039995449137469,29.82739940000465,3,entropy,80.0,10,1,0.1,True
1,25,55,97,0.7957831181427516,0.005768539550011,36.62396150000859,3,gini,,10,2,0.2,True
1,25,56,57,0.7956266888421215,0.0112475793120263,6.387613099999726,3,entropy,80.0,10,8,sqrt,False
1,25,57,95,0.7947901394322687,0.0118361567323155,7.839318900019862,3,gini,60.0,20,8,0.05,True
1,25,58,6,0.7937925433789168,0.0138757973507024,34.23548919998575,3,gini,20.0,2,4,0.2,True
1,25,59,12,0.7937925433789168,0.0138757973507024,34.81678649998503,3,gini,20.0,5,4,0.2,True
1,25,60,92,0.7914507200548906,0.0164906145192082,13.615859499957878,3,entropy,60.0,2,8,0.05,True
1,25,61,9,0.790587131051362,0.0103580747462331,4.365598300006241,3,gini,80.0,10,1,0.02,True
