stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.7135416865348816,0.7421795725822449,0.8303571343421936,0.49335649609565735,0.0010000000474974513
2,frozen_head,0.8328372836112976,0.4609672427177429,0.875,0.3992706835269928,0.0010000000474974513
3,frozen_head,0.8524305820465088,0.4006396532058716,0.8839285969734192,0.35610440373420715,0.0010000000474974513
4,frozen_head,0.866815447807312,0.3581470847129822,0.890625,0.32709598541259766,0.0010000000474974513
5,frozen_head,0.8764880895614624,0.3390744626522064,0.8839285969734192,0.31136101484298706,0.0010000000474974513
6,frozen_head,0.8794642686843872,0.32666924595832825,0.8950892686843872,0.30600079894065857,0.0010000000474974513
7,frozen_head,0.8834325671195984,0.30982908606529236,0.9084821343421936,0.28211715817451477,0.0010000000474974513
8,frozen_head,0.8871527910232544,0.2993372082710266,0.8950892686843872,0.28079113364219666,0.0010000000474974513
9,frozen_head,0.9005456566810608,0.28629714250564575,0.8973214030265808,0.27465197443962097,0.0010000000474974513
10,frozen_head,0.8975694179534912,0.27757084369659424,0.8995535969734192,0.27956414222717285,0.0010000000474974513
11,frozen_head,0.8953372836112976,0.27569085359573364,0.8973214030265808,0.2522125840187073,0.0010000000474974513
12,frozen_head,0.9057539701461792,0.27048712968826294,0.8950892686843872,0.2665982246398926,0.0010000000474974513
13,frozen_head,0.9030258059501648,0.26783180236816406,0.90625,0.24760682880878448,0.0010000000474974513
14,frozen_head,0.9022817611694336,0.2610456347465515,0.8928571343421936,0.2577580511569977,0.0010000000474974513
15,frozen_head,0.9027777910232544,0.25807151198387146,0.9040178656578064,0.2419091761112213,0.0010000000474974513
1,fine_tuning,0.9109622836112976,0.24885410070419312,0.9040178656578064,0.23047064244747162,9.999999747378752e-06
2,fine_tuning,0.9179067611694336,0.22825539112091064,0.9017857313156128,0.22046351432800293,9.999999747378752e-06
3,fine_tuning,0.9166666865348816,0.22003218531608582,0.9017857313156128,0.21666444838047028,9.999999747378752e-06
4,fine_tuning,0.9188988208770752,0.22507664561271667,0.90625,0.20879748463630676,9.999999747378752e-06
5,fine_tuning,0.9236111044883728,0.2061382681131363,0.9107142686843872,0.20638683438301086,9.999999747378752e-06
6,fine_tuning,0.918154776096344,0.21015842258930206,0.9174107313156128,0.19876506924629211,9.999999747378752e-06
7,fine_tuning,0.929315447807312,0.19172614812850952,0.9196428656578064,0.19595755636692047,9.999999747378752e-06
8,fine_tuning,0.929315447807312,0.19072040915489197,0.9330357313156128,0.18773701786994934,9.999999747378752e-06
9,fine_tuning,0.9375,0.18053284287452698,0.9174107313156128,0.19039426743984222,9.999999747378752e-06
10,fine_tuning,0.9317956566810608,0.17937692999839783,0.9241071343421936,0.18216156959533691,9.999999747378752e-06
11,fine_tuning,0.938740074634552,0.17211486399173737,0.9263392686843872,0.18323495984077454,9.999999747378752e-06
12,fine_tuning,0.9392361044883728,0.16696062684059143,0.9308035969734192,0.17156468331813812,9.999999747378752e-06
13,fine_tuning,0.9355158805847168,0.16890743374824524,0.921875,0.1769215613603592,9.999999747378752e-06
14,fine_tuning,0.9372519850730896,0.1643437147140503,0.9263392686843872,0.17201367020606995,9.999999747378752e-06
15,fine_tuning,0.9422122836112976,0.15719585120677948,0.9308035969734192,0.1689511239528656,1.9999999949504854e-06
16,fine_tuning,0.9471726417541504,0.15249982476234436,0.9330357313156128,0.1691034883260727,1.9999999949504854e-06
17,fine_tuning,0.945684552192688,0.1511095017194748,0.9375,0.16759349405765533,1.9999999949504854e-06
18,fine_tuning,0.9439483880996704,0.16313272714614868,0.9330357313156128,0.16591869294643402,1.9999999949504854e-06
19,fine_tuning,0.945684552192688,0.15014447271823883,0.9419642686843872,0.1657608300447464,1.9999999949504854e-06
20,fine_tuning,0.9459325671195984,0.15222205221652985,0.9375,0.16585448384284973,1.9999999949504854e-06
