,precision,recall,f1-score,support
glioma,0.9706959706959707,0.9464285714285714,0.9584086799276673,280.0
meningioma,0.9395017793594306,0.9428571428571428,0.9411764705882353,280.0
notumor,0.9753521126760564,0.9892857142857143,0.9822695035460993,280.0
pituitary,0.9822695035460993,0.9892857142857143,0.9857651245551602,280.0
accuracy,0.9669642857142857,0.9669642857142857,0.9669642857142857,0.9669642857142857
macro avg,0.9669548415693892,0.9669642857142857,0.9669049446542904,1120.0
weighted avg,0.9669548415693892,0.9669642857142857,0.9669049446542906,1120.0
