repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
6,5,1,25,1,1,0.8820012951417125,1.1503886999562383
6,5,1,25,1,2,0.8924618897587359,1.2474565000738949
6,5,1,25,1,3,0.8807743109576316,1.1755121999885887
6,5,1,25,2,1,0.8729162846888829,0.7321518999524415
6,5,1,25,2,2,0.8791373828904008,0.7117319999961182
6,5,1,25,2,3,0.8761924841324594,0.7115255000535399
6,5,1,25,3,1,0.8970845003005898,4.536114899907261
6,5,1,25,3,2,0.9026689735521372,4.551025700056925
6,5,1,25,3,3,0.8794734529313156,4.535383199923672
6,5,1,25,4,1,0.8952407604911128,4.7143767001107335
6,5,1,25,4,2,0.9012345127219632,4.733215500018559
6,5,1,25,4,3,0.8857745048070977,4.723670499981381
6,5,1,25,5,1,0.8887878206320388,0.7958384000230581
6,5,1,25,5,2,0.900607434948735,0.7611123999813572
6,5,1,25,5,3,0.8773343328313437,0.7768454999895766
6,5,1,25,6,1,0.8907073603752227,5.6031575000379235
6,5,1,25,6,2,0.888191945218792,5.701187300030142
6,5,1,25,6,3,0.8799758101839114,6.06591170001775
6,5,1,25,7,1,0.8731147202224465,0.593251800048165
6,5,1,25,7,2,0.8789966502629749,0.6691352999769151
6,5,1,25,7,3,0.8734586279377312,0.6198037000140175
6,5,1,25,8,1,0.8505849215911311,0.22374399995896965
6,5,1,25,8,2,0.8544265924117601,0.19237309996969998
6,5,1,25,8,3,0.8411700440118113,0.20770370005629957
6,5,1,25,9,1,0.8872129572822292,1.4072372000664473
6,5,1,25,9,2,0.8964737154994606,1.512035800027661
6,5,1,25,9,3,0.8758202988711661,1.5763707999140024
6,5,1,25,10,1,0.8942605717058967,5.944727599970065
6,5,1,25,10,2,0.9017655559567466,5.832636300008744
6,5,1,25,10,3,0.87686135725961,5.9122583999997005
6,5,1,25,11,1,0.8820849543112416,0.8860018999548629
6,5,1,25,11,2,0.8936801341554216,0.8718012999743223
6,5,1,25,11,3,0.8729103563937033,0.9169874000363052
6,5,1,25,12,1,0.8825586894243732,1.0247701000189409
6,5,1,25,12,2,0.8996941730411273,1.0690775999100879
6,5,1,25,12,3,0.8711724273331316,1.0867655000183731
6,5,1,25,13,1,0.8823407208656515,1.138269399991259
6,5,1,25,13,2,0.9027504214013505,1.268279799958691
6,5,1,25,13,3,0.8789213816417933,1.192625500028953
6,5,1,25,14,1,0.8959190241862938,3.0586441999766976
6,5,1,25,14,2,0.9000116806679878,3.2690282999537885
6,5,1,25,14,3,0.8871936804535516,3.301099400036037
6,5,1,25,15,1,0.890490275841024,3.037713099969551
6,5,1,25,15,2,0.8914955284627606,2.913350599934347
6,5,1,25,15,3,0.8718483905731412,2.863420799956657
6,5,1,25,16,1,0.8637404444507069,0.7690887999488041
6,5,1,25,16,2,0.8847310178976551,0.8012714000651613
6,5,1,25,16,3,0.8617936565605593,0.6106435999972746
6,5,1,25,17,1,0.8360820214135332,0.3392821999732405
6,5,1,25,17,2,0.8563820694757514,0.3365152000915259
6,5,1,25,17,3,0.8428487261849443,0.33627199998591095
6,5,1,25,18,1,0.8794038644814924,1.8780173999257386
6,5,1,25,18,2,0.8741829542560211,1.907771100057289
6,5,1,25,18,3,0.8667466615448297,1.8902062999550253
6,5,1,25,19,1,0.9016782702178398,4.499229499953799
6,5,1,25,19,2,0.898400926899595,4.627464900026098
6,5,1,25,19,3,0.8848704903959631,4.639521399978548
6,5,1,25,20,1,0.8444069750547125,0.3663652999093756
6,5,1,25,20,2,0.8463829289549396,0.33791609993204474
6,5,1,25,20,3,0.8366388915596198,0.30676489998586476
6,5,1,25,21,1,0.8762356036948896,1.9359346000710502
6,5,1,25,21,2,0.8805143003238807,2.0827488000504673
6,5,1,25,21,3,0.8804334509917009,2.0552240000106394
6,5,1,25,22,1,0.8714537690711857,1.4100456999149173
6,5,1,25,22,2,0.8821838665143801,1.3842949999962002
6,5,1,25,22,3,0.8654216334605453,1.3617857999633998
6,5,1,25,23,1,0.8551912433736847,0.653221599990502
6,5,1,25,23,2,0.8775079365079366,0.5731886000139639
6,5,1,25,23,3,0.8626699236975736,0.5077602999517694
6,5,1,25,24,1,0.858742224413665,0.6447050999850035
6,5,1,25,24,2,0.8647575097899867,0.6019602000014856
6,5,1,25,24,3,0.8643992841600658,0.5485440000193194
6,5,1,25,25,1,0.90559876205066,3.1406697999918833
6,5,1,25,25,2,0.8993538949036068,3.3277031999314204
6,5,1,25,25,3,0.8893676032079414,3.292996999924071
6,5,1,25,26,1,0.8783851281372559,1.0500301000429317
6,5,1,25,26,2,0.8944790376912352,1.0230249000014737
6,5,1,25,26,3,0.871175074630071,1.0112922999542207
6,5,1,25,27,1,0.8867694217005904,1.7580046999501064
6,5,1,25,27,2,0.9002371887273226,1.8371175999054685
6,5,1,25,27,3,0.8880954444441239,1.7652899000095204
6,5,1,25,28,1,0.8652636061436989,0.5776655999943614
6,5,1,25,28,2,0.8815825391712383,0.554928999976255
6,5,1,25,28,3,0.8722717003947678,0.5109892999753356
6,5,1,25,29,1,0.8734820779557456,1.0526566000189632
6,5,1,25,29,2,0.8757455319844425,1.0234148000599816
6,5,1,25,29,3,0.8735848357584347,1.0133238000562415
6,5,1,25,30,1,0.8714537690711857,1.3669122999999672
6,5,1,25,30,2,0.8821838665143801,1.3222776999464259
6,5,1,25,30,3,0.8654216334605453,1.299603300052695
6,5,1,25,31,1,0.8619635470969064,0.7289225000422448
6,5,1,25,31,2,0.885051597766072,0.7750356999458745
6,5,1,25,31,3,0.863547094205852,0.8147065999219194
6,5,1,25,32,1,0.8721441428933435,0.8805003999732435
6,5,1,25,32,2,0.8824336369391717,0.7653082000324503
6,5,1,25,32,3,0.8594906997052562,0.743153200019151
6,5,1,25,33,1,0.8767133474667341,0.4874927999917418
6,5,1,25,33,2,0.8675216122804166,0.5629810000536963
6,5,1,25,33,3,0.862107707221303,0.4587765000760555
6,5,1,25,34,1,0.8936542413921467,4.673514700029045
6,5,1,25,34,2,0.9002376559858688,4.678135099937208
6,5,1,25,34,3,0.8902272471520524,4.4896075000287965
6,5,1,25,35,1,0.8843242541698711,3.766489800065756
6,5,1,25,35,2,0.8851322579709566,3.721383100026287
6,5,1,25,35,3,0.8823881740957386,3.7602820000611246
6,5,1,25,36,1,0.8703775895784269,0.575441199936904
6,5,1,25,36,2,0.8788473004135449,0.4934817000757903
6,5,1,25,36,3,0.864507379826944,0.44412400003056973
6,5,1,25,37,1,0.8809350350856068,1.0298108999850228
6,5,1,25,37,2,0.8916380320818792,1.055841499939561
6,5,1,25,37,3,0.8757766676780335,1.1124359999084845
6,5,1,25,38,1,0.8825922002950822,1.8008454999653623
6,5,1,25,38,2,0.8882244979275089,2.0818797999527305
6,5,1,25,38,3,0.8630321613411763,1.8399561999831349
6,5,1,25,39,1,0.8811103476501865,5.304961999994703
6,5,1,25,39,2,0.8811784663191383,5.780576699995436
6,5,1,25,39,3,0.8751092645658994,5.15809869999066
6,5,1,25,40,1,0.8950071485601445,3.856968899955973
6,5,1,25,40,2,0.8947497000908792,3.8592630999628454
6,5,1,25,40,3,0.8770425123722705,3.756991899921559
6,5,1,25,41,1,0.8734820779557456,1.0640601000050083
6,5,1,25,41,2,0.8757455319844425,1.0826894999481738
6,5,1,25,41,3,0.8735848357584347,0.9965717999730259
6,5,1,25,42,1,0.8756382984804955,1.1951246000826359
6,5,1,25,42,2,0.8802266257547129,1.0287788000423461
6,5,1,25,42,3,0.8779600340011057,1.2001924000214785
6,5,1,25,43,1,0.8611124462355653,0.5805249999975786
6,5,1,25,43,2,0.8725326271068228,0.4884545999811962
6,5,1,25,43,3,0.8576838755989353,0.5630957999965176
