,precision,recall,f1-score,support
glioma,0.8970588235294118,0.8714285714285714,0.8840579710144928,280.0
meningioma,0.8344827586206897,0.8642857142857143,0.8491228070175438,280.0
notumor,0.9812734082397003,0.9357142857142857,0.9579524680073126,280.0
pituitary,0.9003436426116839,0.9357142857142857,0.9176882661996497,280.0
accuracy,0.9017857142857143,0.9017857142857143,0.9017857142857143,0.9017857142857143
macro avg,0.9032896582503714,0.9017857142857144,0.9022053780597497,1120.0
weighted avg,0.9032896582503714,0.9017857142857143,0.9022053780597498,1120.0
