mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
34.25581749280294,1.4994397033515179,19.452311595280964,0.2968589407565968,0.01,scale,"{'classifier__C': 0.01, 'classifier__gamma': 'scale'}",0.3909545004010647,0.5412311458787683,0.6344805042287406,0.5222220501695246,0.10032360282217305,17
33.169384717941284,2.7943771274554368,19.9706388314565,0.7342910714388879,0.01,1e-05,"{'classifier__C': 0.01, 'classifier__gamma': 1e-05}",0.3334722222222222,0.5719414455670703,0.4248817530822902,0.44343180695719425,0.09823431509998644,19
32.26592191060384,1.371208620522799,20.037542422612507,0.7338422326074338,0.01,0.0001,"{'classifier__C': 0.01, 'classifier__gamma': 0.0001}",0.35633939170990536,0.5801717544935663,0.5655288724254053,0.5006800062096256,0.10223914202963287,18
32.09435804684957,2.1131742869454833,19.789287249247234,0.33741131517038964,0.01,0.001,"{'classifier__C': 0.01, 'classifier__gamma': 0.001}",0.3227818846206857,0.4306426796070541,0.37380312743759503,0.3757425638884449,0.0440553351599479,22
30.676541010538738,1.135868621045116,19.508567015329998,0.39381469344463416,0.01,0.01,"{'classifier__C': 0.01, 'classifier__gamma': 0.01}",0.17769702866931214,0.13188775067460848,0.12576949522992895,0.14511809152461652,0.023171802138664262,24
21.057884613672893,0.7943394194292961,15.958605527877808,0.10098339611303105,0.1,scale,"{'classifier__C': 0.1, 'classifier__gamma': 'scale'}",0.8306739134323144,0.8151280123020355,0.8241181018167182,0.8233066758503561,0.0063724704556536215,13
31.54826545715332,1.437284746024518,19.575140078862507,0.7943623176254766,0.1,1e-05,"{'classifier__C': 0.1, 'classifier__gamma': 1e-05}",0.3815040307571165,0.5844255947085533,0.6964121677034973,0.5541139310563891,0.13033516126710037,16
22.34744970003764,1.2551255081796595,16.990686734517414,0.28915387908208345,0.1,0.0001,"{'classifier__C': 0.1, 'classifier__gamma': 0.0001}",0.818787185172434,0.8148564945752788,0.8106047058027298,0.8147494618501475,0.003341340465750772,14
27.301181077957153,2.157895336778962,18.37355963389079,0.3596733778653334,0.1,0.001,"{'classifier__C': 0.1, 'classifier__gamma': 0.001}",0.7457975328176372,0.7362379120106284,0.7547926269265615,0.745609357251609,0.007576099213343012,15
31.98412275314331,0.933746356354718,20.253288586934406,0.8962577632670711,0.1,0.01,"{'classifier__C': 0.1, 'classifier__gamma': 0.01}",0.17769702866931214,0.13188775067460848,0.12576949522992895,0.14511809152461652,0.023171802138664262,24
12.952523390452066,1.2904605898791603,12.295262336730957,0.827482403957821,1.0,scale,"{'classifier__C': 1, 'classifier__gamma': 'scale'}",0.9199130049774853,0.9243414336777542,0.9188507572675357,0.9210350653075917,0.002377834645040376,6
19.822150150934856,0.9051410268462956,15.874383767445883,0.17933308365147196,1.0,1e-05,"{'classifier__C': 1, 'classifier__gamma': 1e-05}",0.8262693831895878,0.827562415670164,0.8208925135247063,0.8249081041281526,0.002888103087936386,12
10.689427773157755,1.0215808331574552,11.229249954223633,0.35229292723090405,1.0,0.0001,"{'classifier__C': 1, 'classifier__gamma': 0.0001}",0.8910595181061762,0.8982226587766726,0.9020920986366965,0.8971247585065152,0.004570448340007254,11
22.217007319132488,0.516219367428531,15.471298138300577,0.4475649776167046,1.0,0.001,"{'classifier__C': 1, 'classifier__gamma': 0.001}",0.9098479695661343,0.9036620716559121,0.9068594828624174,0.9067898413614879,0.0025258623204642908,9
30.310841639836628,2.235974301451073,19.820377667744953,0.5811776702786571,1.0,0.01,"{'classifier__C': 1, 'classifier__gamma': 0.01}",0.36101917517585647,0.33910271699036554,0.3528918702014071,0.3510045874558763,0.009046331188950823,23
15.698723236719767,0.9941764994598681,12.390345017115274,0.5566833264588457,10.0,scale,"{'classifier__C': 10, 'classifier__gamma': 'scale'}",0.937862719617441,0.9427073219279987,0.9349323490227437,0.9385007968560611,0.0032060263921970455,1
11.003061453501383,0.17861206718634848,9.308730681737265,0.7237786351438735,10.0,1e-05,"{'classifier__C': 10, 'classifier__gamma': 1e-05}",0.8943582566844434,0.9034647725954753,0.9040678227507142,0.900630284010211,0.004441821132059457,10
8.573554356892904,0.7609953503457892,9.003387053807577,0.27305393539295747,10.0,0.0001,"{'classifier__C': 10, 'classifier__gamma': 0.0001}",0.926198018532997,0.9379024708116634,0.932764850644894,0.9322884466631848,0.004790182414845067,4
27.351843118667603,0.4376475107448709,14.921120723088583,0.18545053307729847,10.0,0.001,"{'classifier__C': 10, 'classifier__gamma': 0.001}",0.9238727006509726,0.9178287441416197,0.9161921205772667,0.9192978551232863,0.0033031846123089546,7
32.8156099319458,0.760023768083521,19.17337393760681,0.8487422336324851,10.0,0.01,"{'classifier__C': 10, 'classifier__gamma': 0.01}",0.4005192875954958,0.37763831392493863,0.39352101326694056,0.3905595382624583,0.00957296504676277,20
15.14584755897522,0.3866176108454022,12.874871174494425,0.061866629111767636,100.0,scale,"{'classifier__C': 100, 'classifier__gamma': 'scale'}",0.937862719617441,0.9427073219279987,0.9349323490227437,0.9385007968560611,0.0032060263921970455,1
7.2914455731709795,0.43624711678079203,8.412968238194784,0.07224219434861293,100.0,1e-05,"{'classifier__C': 100, 'classifier__gamma': 1e-05}",0.9208818477230057,0.9345437320179679,0.9222820370568913,0.9259025389326218,0.006136926266264947,5
7.97866678237915,0.42159613283385544,9.853084166844686,0.13429930923597613,100.0,0.0001,"{'classifier__C': 100, 'classifier__gamma': 0.0001}",0.930749981546695,0.9412493189438145,0.9361918748918132,0.936063725127441,0.004287294268433922,3
24.361897230148315,0.8070951220871533,15.918997049331665,0.3138580748880067,100.0,0.001,"{'classifier__C': 100, 'classifier__gamma': 0.001}",0.9238727006509726,0.9178287441416197,0.9161921205772667,0.9192978551232863,0.0033031846123089546,7
29.360021670659382,3.321497519031074,16.943533897399902,4.0939550057288105,100.0,0.01,"{'classifier__C': 100, 'classifier__gamma': 0.01}",0.4005192875954958,0.37763831392493863,0.39352101326694056,0.3905595382624583,0.00957296504676277,20
