repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
6,5,1,25,1,1,0.8780728093269725,0.8705430829977558
6,5,1,25,1,2,0.8842691384212297,0.896438275998662
6,5,1,25,1,3,0.8839683361616155,0.8725666880018252
6,5,1,25,2,1,0.8685543985414564,0.4186429759974999
6,5,1,25,2,2,0.882703905832293,0.4160788560002402
6,5,1,25,2,3,0.8643150306537535,0.429069369998615
6,5,1,25,3,1,0.8810436731818376,2.8380422240006737
6,5,1,25,3,2,0.8990534062586343,2.869988939997711
6,5,1,25,3,3,0.8733187852186637,2.9130202370033658
6,5,1,25,4,1,0.8702327703708093,3.007813490999979
6,5,1,25,4,2,0.8994835545861615,3.000380175002647
6,5,1,25,4,3,0.8852091838999203,2.8868364290028694
6,5,1,25,5,1,0.8708552051353041,0.49386220399901504
6,5,1,25,5,2,0.8921409331609149,0.5168053169982159
6,5,1,25,5,3,0.8732728792722767,0.5173075569982757
6,5,1,25,6,1,0.86500225220135,3.6952386159973685
6,5,1,25,6,2,0.8864363487218738,3.5140534630008915
6,5,1,25,6,3,0.864689417625878,3.553422450000653
6,5,1,25,7,1,0.8544720023392213,0.46231889500268153
6,5,1,25,7,2,0.8620954357096654,0.46821079200162785
6,5,1,25,7,3,0.8523746583698686,0.45866589000070235
6,5,1,25,8,1,0.8300278154802038,0.16302312500192784
6,5,1,25,8,2,0.8658600612877074,0.17475343399928533
6,5,1,25,8,3,0.8481700992111323,0.16290792499785312
6,5,1,25,9,1,0.8592230917754806,0.9836226740007987
6,5,1,25,9,2,0.8894685423617271,1.0460750149977684
6,5,1,25,9,3,0.8713929717025937,1.0309239570015052
6,5,1,25,10,1,0.8752283489086398,4.404558400001406
6,5,1,25,10,2,0.8988226621921501,4.304898062000575
6,5,1,25,10,3,0.8766641270280826,4.489429369998106
6,5,1,25,11,1,0.8632705413722652,0.6809273520011629
6,5,1,25,11,2,0.8854073910377058,0.6914557920026709
6,5,1,25,11,3,0.8656412090874162,0.6883186260020011
6,5,1,25,12,1,0.8600308377228254,0.7913952710005105
6,5,1,25,12,2,0.8820634073327025,0.8001353569998173
6,5,1,25,12,3,0.8740518048238924,0.7810033040004782
6,5,1,25,13,1,0.888427311969968,0.8827282419988478
6,5,1,25,13,2,0.8935221545565581,0.8821369300021615
6,5,1,25,13,3,0.8800002114352897,0.8823336089990335
6,5,1,25,14,1,0.8805917097419343,2.4582937709965336
6,5,1,25,14,2,0.9036055525113342,2.479138562997832
6,5,1,25,14,3,0.8872584022380465,2.4511713610008883
6,5,1,25,15,1,0.8785782684374644,2.0917373680022138
6,5,1,25,15,2,0.8826084753017756,2.163384405001125
6,5,1,25,15,3,0.8739846788418913,2.1232717919992865
6,5,1,25,16,1,0.8441416124965827,0.5089644239997142
6,5,1,25,16,2,0.8537854960669544,0.5286262699992221
6,5,1,25,16,3,0.8456472924748939,0.5336261310003465
6,5,1,25,17,1,0.8296625109044902,0.2083732909995888
6,5,1,25,17,2,0.8499277848443023,0.19012992599891732
6,5,1,25,17,3,0.834766220058699,0.21263976299815113
6,5,1,25,18,1,0.8615771819140856,1.4715930739985197
6,5,1,25,18,2,0.8773974815549354,1.4964691339991987
6,5,1,25,18,3,0.8667107748711246,1.3957623570022406
6,5,1,25,19,1,0.871793743366978,2.929397821000748
6,5,1,25,19,2,0.8845547480082137,3.023033846002363
6,5,1,25,19,3,0.88039991074268,2.9854133979970356
6,5,1,25,20,1,0.8223059236117748,0.20063926100192475
6,5,1,25,20,2,0.8516457925280911,0.18810008299988112
6,5,1,25,20,3,0.8310470698728735,0.1890256210026564
6,5,1,25,21,1,0.8642092248632443,1.5374517630007176
6,5,1,25,21,2,0.8839785554906219,1.5687040989978414
6,5,1,25,21,3,0.8677706897013278,1.5886583520004933
6,5,1,25,22,1,0.8546879106687538,0.844339970000874
6,5,1,25,22,2,0.8755038458651958,0.842204448999837
6,5,1,25,22,3,0.8601458333513784,0.8869189220022236
6,5,1,25,23,1,0.8347875537208024,0.4302469350004685
6,5,1,25,23,2,0.8768885285607861,0.41823227900022175
6,5,1,25,23,3,0.8625228091760156,0.4022492569965834
6,5,1,25,24,1,0.8547781905419858,0.34075593399757054
6,5,1,25,24,2,0.8823648654173215,0.35192834500048775
6,5,1,25,24,3,0.8555121432591003,0.35296182399906684
6,5,1,25,25,1,0.8789030906966678,2.4595500770010403
6,5,1,25,25,2,0.8951437077028374,2.5491053509977064
6,5,1,25,25,3,0.8786602286872809,2.619696510999347
6,5,1,25,26,1,0.8763356229302723,0.631177093997394
6,5,1,25,26,2,0.8810382368996531,0.6408049929996196
6,5,1,25,26,3,0.880632694274937,0.6437053570007265
6,5,1,25,27,1,0.8833432627532665,1.2725931140012108
6,5,1,25,27,2,0.8870257817936013,1.253299727999547
6,5,1,25,27,3,0.8841822280672795,1.2464994829970237
6,5,1,25,28,1,0.8610616405286621,0.3319069139979547
6,5,1,25,28,2,0.8685228812911352,0.33581666399913956
6,5,1,25,28,3,0.8532468637094826,0.3378773420008656
6,5,1,25,29,1,0.8651859512165941,0.6211468470028194
6,5,1,25,29,2,0.8818555361769532,0.6313845029981167
6,5,1,25,29,3,0.8687897989717139,0.6203824059994076
6,5,1,25,30,1,0.8546879106687538,0.8490859019984782
6,5,1,25,30,2,0.8755038458651958,0.8398135530005675
6,5,1,25,30,3,0.8601458333513784,0.8739153050009918
6,5,1,25,31,1,0.8266683861495431,0.4072469179991458
6,5,1,25,31,2,0.8636008121797445,0.43372827599887387
6,5,1,25,31,3,0.8489239667271823,0.41238117900138604
6,5,1,25,32,1,0.8579543884176271,0.5644412500005274
6,5,1,25,32,2,0.8749940695005283,0.5411167179991025
6,5,1,25,32,3,0.8525779406146783,0.5536608869988413
6,5,1,25,33,1,0.8548860738801194,0.3003389999976207
6,5,1,25,33,2,0.8687668658474779,0.3112589179982024
6,5,1,25,33,3,0.8656900936920341,0.32552246900013415
6,5,1,25,34,1,0.8778950228991798,2.9393795050018525
6,5,1,25,34,2,0.9000047962889202,2.980964661001053
6,5,1,25,34,3,0.8802781648250304,3.1433137899985013
6,5,1,25,35,1,0.8608506641423113,2.9953122890001396
6,5,1,25,35,2,0.8932390528214862,2.7782369130000006
6,5,1,25,35,3,0.8751753563346318,2.8116246460012917
6,5,1,25,36,1,0.8590486607281326,0.3345370630013349
6,5,1,25,36,2,0.8639361541065229,0.33234277900191955
6,5,1,25,36,3,0.8522929516289115,0.33673340899986215
6,5,1,25,37,1,0.8714830273492955,0.6771793400002935
