repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
10,2,1,25,1,1,0.7949877638447165,1.3960577000398189
10,2,1,25,1,2,0.7886447001309801,1.290493200009223
10,2,1,25,1,3,0.7796861756487006,1.405342300015036
10,2,1,25,2,1,0.7827237119431345,1.041608500003349
10,2,1,25,2,2,0.7732950544140054,0.9523689999477938
10,2,1,25,2,3,0.7760337858996361,1.0598388999933377
10,2,1,25,3,1,0.8042214585126629,5.909483800001908
10,2,1,25,3,2,0.8000643945266033,6.088179200014565
10,2,1,25,3,3,0.7907161516463195,5.785103000001982
10,2,1,25,4,1,0.7833586600625906,9.80846199998632
10,2,1,25,4,2,0.7955275815362155,9.663882499968167
10,2,1,25,4,3,0.8016388287974827,9.824604400026146
10,2,1,25,5,1,0.731032542316276,0.41927620000205934
10,2,1,25,5,2,0.7512391312097514,0.3268672999693081
10,2,1,25,5,3,0.7429634532625935,0.3644104999839328
10,2,1,25,6,1,0.7379400179039537,0.4285994000383653
10,2,1,25,6,2,0.7484573606861726,0.32809359999373555
10,2,1,25,6,3,0.7401857873868405,0.42231039999751374
10,2,1,25,7,1,0.7952293754856803,5.292989199981093
10,2,1,25,7,2,0.8077471641482445,5.474753600021359
10,2,1,25,7,3,0.8072311276378794,5.983031299954746
10,2,1,25,8,1,0.7844898041052046,1.4292078000144102
10,2,1,25,8,2,0.81408496781348,1.330401100043673
10,2,1,25,8,3,0.7961415904479257,1.4032852999516763
10,2,1,25,9,1,0.8154232677300195,9.847814000037033
10,2,1,25,9,2,0.8273096136079681,10.518585000012536
10,2,1,25,9,3,0.8243460713336295,10.222995700023603
10,2,1,25,10,1,0.7715582732827134,1.2038232000195421
10,2,1,25,10,2,0.7840771492519811,1.3341891000163741
10,2,1,25,10,3,0.7663968275011259,1.2233351999893785
10,2,1,25,11,1,0.7921218414146669,18.285511300025973
10,2,1,25,11,2,0.8010441084443897,18.316110700019635
10,2,1,25,11,3,0.8088843579715963,18.43481880001491
10,2,1,25,12,1,0.7981148522224237,2.1630056999856606
10,2,1,25,12,2,0.7940732347166191,2.1626082000439055
10,2,1,25,12,3,0.7866446158244371,2.2593300999724306
10,2,1,25,13,1,0.8069305632738386,20.940082699991763
10,2,1,25,13,2,0.829610251714264,20.159692900022492
10,2,1,25,13,3,0.8135920779020698,20.912157899991143
10,2,1,25,14,1,0.7930369372973571,4.23771429999033
10,2,1,25,14,2,0.7989230117182506,4.493120500002988
10,2,1,25,14,3,0.791773431079326,4.179779700003564
10,2,1,25,15,1,0.7885310868514768,3.1398959000362083
10,2,1,25,15,2,0.7941587490355289,3.070546999981161
10,2,1,25,15,3,0.7929066973637662,3.235547900025267
10,2,1,25,16,1,0.7650282069456525,0.4636735999956727
10,2,1,25,16,2,0.7492316904349163,0.39182989997789264
10,2,1,25,16,3,0.7645170730702495,0.323464100016281
10,2,1,25,17,1,0.7940375036972084,2.1830613000201993
10,2,1,25,17,2,0.7912161979585357,2.3285431999829598
10,2,1,25,17,3,0.7811901294993788,2.2899836000287905
10,2,1,25,18,1,0.7769429820935253,0.9850269999587908
10,2,1,25,18,2,0.7772730989824259,0.8786626000073738
10,2,1,25,18,3,0.7745624041792696,0.8693440000060946
10,2,1,25,19,1,0.7856717941815405,11.691661799966823
10,2,1,25,19,2,0.8041916234479771,11.147116900014225
10,2,1,25,19,3,0.8057812496137937,11.608270500029903
10,2,1,25,20,1,0.8129173677223344,9.162460699968506
10,2,1,25,20,2,0.8184304137262777,9.338862200034782
10,2,1,25,20,3,0.8327126649563892,9.34219449997181
10,2,1,25,21,1,0.8024376404052059,26.759416099986993
10,2,1,25,21,2,0.8159780228651822,26.738789800030645
10,2,1,25,21,3,0.8136895314806794,28.247398099978454
10,2,1,25,22,1,0.736277600081291,0.35976490000030026
10,2,1,25,22,2,0.7443754154430691,0.3302386000286788
10,2,1,25,22,3,0.735155815812321,0.2794179999618791
10,2,1,25,23,1,0.7803732530866729,1.4399234000011347
10,2,1,25,23,2,0.7665309718610716,1.4232796999858692
10,2,1,25,23,3,0.7831776419793385,1.4787977000232786
10,2,1,25,24,1,0.7548268184344366,0.5393345000338741
10,2,1,25,24,2,0.7431298602122405,0.3723277999670245
10,2,1,25,24,3,0.7316723922710077,0.3744821000145748
10,2,1,25,25,1,0.7943935033148646,4.584790900000371
10,2,1,25,25,2,0.7971789558902798,4.955994700023439
10,2,1,25,25,3,0.7895278443194392,5.065727600012906
10,2,1,25,26,1,0.8092649094646744,5.17375549999997
10,2,1,25,26,2,0.8334205321136414,5.41137719998369
10,2,1,25,26,3,0.81178301881878,5.216370299982373
10,2,1,25,27,1,0.8022243491799372,3.1755738999927416
10,2,1,25,27,2,0.8043577355259972,3.1307097999961115
10,2,1,25,27,3,0.7935766133886443,3.2895877999835648
10,2,1,25,28,1,0.7854671643768525,2.294850700011011
10,2,1,25,28,2,0.7852027525357412,2.321105199982412
10,2,1,25,28,3,0.7972198676795128,2.3057554000406526
10,2,1,25,29,1,0.7874651031323152,16.68140780000249
10,2,1,25,29,2,0.8083194907084152,16.511022599996068
10,2,1,25,29,3,0.802565437442678,16.69522330001928
10,2,1,25,30,1,0.8041387747885714,28.58526839996921
10,2,1,25,30,2,0.814825543968,29.42136080004275
10,2,1,25,30,3,0.8089080899162562,28.703887999989092
10,2,1,25,31,1,0.7958187485660996,1.9407797000021674
10,2,1,25,31,2,0.815702124673495,2.0206331000081263
10,2,1,25,31,3,0.8163613643695024,1.997491699992679
10,2,1,25,32,1,0.7705346185998758,0.4278026000247337
10,2,1,25,32,2,0.7482469824404537,0.45820890000322834
10,2,1,25,32,3,0.7506823332600869,0.377064700005576
10,2,1,25,33,1,0.813438948946637,14.771556799998507
10,2,1,25,33,2,0.8067005578913066,15.477805899980012
10,2,1,25,33,3,0.8106915854823722,15.650641300017014
10,2,1,25,34,1,0.776290287765673,0.44768440001644194
10,2,1,25,34,2,0.7436602344660344,0.36800219997530803
10,2,1,25,34,3,0.7754402524958754,0.3248295999947004
10,2,1,25,35,1,0.7916076899448442,2.801975800015498
10,2,1,25,35,2,0.8110425325181917,2.830698100035079
10,2,1,25,35,3,0.8017481136366271,2.870704200002365
10,2,1,25,36,1,0.7933431856711546,20.85273840004811
10,2,1,25,36,2,0.8177599851668053,20.324484099983238
10,2,1,25,36,3,0.8131783442940445,20.907966699975077
10,2,1,25,37,1,0.7937349371956219,3.074936799996067
10,2,1,25,37,2,0.8043001732600368,3.105979699990712
10,2,1,25,37,3,0.8108110942260193,3.22183589998167
10,2,1,25,38,1,0.7541493017831675,0.5711657000356354
10,2,1,25,38,2,0.7501893170088945,0.5717141999630257
10,2,1,25,38,3,0.745652253893376,0.48778099997434765
10,2,1,25,39,1,0.7831538928115697,2.027049500029534
10,2,1,25,39,2,0.7922673853298148,2.0476694999961182
10,2,1,25,39,3,0.7910783023188198,2.132629600004293
10,2,1,25,40,1,0.7844318137412106,1.8472378000151366
10,2,1,25,40,2,0.7896745873116137,1.801428999984637
10,2,1,25,40,3,0.7767316007270955,1.834822200005874
10,2,1,25,41,1,0.7953066453319507,1.3243555999943055
10,2,1,25,41,2,0.7805974313428936,1.423782400030177
10,2,1,25,41,3,0.781263661693443,1.303657399956137
10,2,1,25,42,1,0.7887649450009729,16.171896099986043
10,2,1,25,42,2,0.8102493707107234,16.322834200051147
10,2,1,25,42,3,0.7988918382688259,16.569266800011974
10,2,1,25,43,1,0.7848074614830961,18.8047897000215
10,2,1,25,43,2,0.8039220221539229,18.129264699993655
10,2,1,25,43,3,0.7986383582831162,17.652205699996557
10,2,1,25,44,1,0.730285810803638,0.5433141000103205
10,2,1,25,44,2,0.7424276562993299,0.4012448000139557
10,2,1,25,44,3,0.7343067737739453,0.39719280001008883
10,2,1,25,45,1,0.80756129499868,8.654005699965637
10,2,1,25,45,2,0.8133192861068506,8.334162599989213
10,2,1,25,45,3,0.8232561744311163,8.680595199984964
10,2,1,25,46,1,0.7372857438551518,0.3944011999992654
10,2,1,25,46,2,0.7352496844075337,0.32703879999462515
10,2,1,25,46,3,0.7521884536872506,0.41262739995727316
10,2,1,25,47,1,0.7874651031323152,16.21898509998573
10,2,1,25,47,2,0.8083194907084152,17.58311510004569
10,2,1,25,47,3,0.802565437442678,16.59464119997574
10,2,1,25,48,1,0.7867029346202017,1.293192800018005
10,2,1,25,48,2,0.7779221312312172,1.437925299978815
10,2,1,25,48,3,0.7828880113877024,1.380091099999845
10,2,1,25,49,1,0.7844318137412106,1.902312999998685
10,2,1,25,49,2,0.7896745873116137,1.881736000010278
10,2,1,25,49,3,0.7767316007270955,1.9624338000430726
10,2,1,25,50,1,0.7896172929270673,8.38109230005648
10,2,1,25,50,2,0.7990072271331914,8.390851099975407
10,2,1,25,50,3,0.7948137348264368,8.30749559996184
10,2,1,25,51,1,0.7984377517959059,12.047836199984886
10,2,1,25,51,2,0.8123200082780668,12.068559300038032
10,2,1,25,51,3,0.8128690938704399,12.212433699984103
10,2,1,25,52,1,0.7946323510134863,11.548815199988894
10,2,1,25,52,2,0.8152982332574167,12.268848999985494
10,2,1,25,52,3,0.8004958824586912,12.132014000031631
10,2,1,25,53,1,0.7881457993267141,8.361649400030728
10,2,1,25,53,2,0.7973545605739496,8.334603199968114
