stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.5290178656578064,1.0937268733978271,0.7522321343421936,0.7178717851638794,0.0003000000142492354
2,frozen_head,0.7346230149269104,0.7236424684524536,0.8191964030265808,0.5369349122047424,0.0003000000142492354
3,frozen_head,0.7951388955116272,0.5843612551689148,0.84375,0.4545899033546448,0.0003000000142492354
4,frozen_head,0.808779776096344,0.5299649238586426,0.8660714030265808,0.41228485107421875,0.0003000000142492354
5,frozen_head,0.8353174328804016,0.4793988764286041,0.8705357313156128,0.3749416768550873,0.0003000000142492354
6,frozen_head,0.8422619104385376,0.449712872505188,0.8705357313156128,0.3496493995189667,0.0003000000142492354
7,frozen_head,0.8529266119003296,0.42034733295440674,0.8727678656578064,0.33168646693229675,0.0003000000142492354
8,frozen_head,0.8608630895614624,0.40266498923301697,0.8839285969734192,0.3240814507007599,0.0003000000142492354
9,frozen_head,0.861855149269104,0.392485111951828,0.8883928656578064,0.3071843683719635,0.0003000000142492354
10,frozen_head,0.8658233880996704,0.3816370666027069,0.8816964030265808,0.29473480582237244,0.0003000000142492354
11,frozen_head,0.8745039701461792,0.3636506199836731,0.890625,0.28608766198158264,0.0003000000142492354
12,frozen_head,0.8710317611694336,0.3536032736301422,0.9017857313156128,0.28132638335227966,0.0003000000142492354
13,frozen_head,0.875,0.35235756635665894,0.8995535969734192,0.2761579751968384,0.0003000000142492354
14,frozen_head,0.8784722089767456,0.3378850519657135,0.9017857313156128,0.26959308981895447,0.0003000000142492354
15,frozen_head,0.886904776096344,0.3280789852142334,0.9017857313156128,0.26692941784858704,0.0003000000142492354
1,fine_tuning,0.8802083134651184,0.3169703185558319,0.90625,0.24538783729076385,9.999999747378752e-06
2,fine_tuning,0.889384925365448,0.3009051978588104,0.9084821343421936,0.2346830517053604,9.999999747378752e-06
3,fine_tuning,0.8970733880996704,0.28748103976249695,0.9084821343421936,0.22540460526943207,9.999999747378752e-06
4,fine_tuning,0.8973214030265808,0.2840178906917572,0.9084821343421936,0.2209097146987915,9.999999747378752e-06
5,fine_tuning,0.9007936716079712,0.2729398310184479,0.9107142686843872,0.21556714177131653,9.999999747378752e-06
6,fine_tuning,0.902529776096344,0.253366082906723,0.9196428656578064,0.2075238674879074,9.999999747378752e-06
7,fine_tuning,0.91245037317276,0.24955855309963226,0.9196428656578064,0.20216204226016998,9.999999747378752e-06
8,fine_tuning,0.9154266119003296,0.2368718981742859,0.9196428656578064,0.20147991180419922,9.999999747378752e-06
9,fine_tuning,0.9094741940498352,0.24072670936584473,0.9263392686843872,0.1943245679140091,9.999999747378752e-06
10,fine_tuning,0.913690447807312,0.2366795688867569,0.9285714030265808,0.1926696002483368,9.999999747378752e-06
11,fine_tuning,0.9221230149269104,0.2199583798646927,0.9308035969734192,0.18702557682991028,9.999999747378752e-06
12,fine_tuning,0.9213789701461792,0.21549105644226074,0.9330357313156128,0.1850268393754959,9.999999747378752e-06
13,fine_tuning,0.9332837462425232,0.20207299292087555,0.9330357313156128,0.17872579395771027,9.999999747378752e-06
14,fine_tuning,0.9238591194152832,0.20645658671855927,0.9352678656578064,0.17741632461547852,9.999999747378752e-06
15,fine_tuning,0.9315476417541504,0.19198690354824066,0.9419642686843872,0.17327682673931122,9.999999747378752e-06
16,fine_tuning,0.935019850730896,0.19362862408161163,0.9352678656578064,0.17190226912498474,9.999999747378752e-06
17,fine_tuning,0.9290674328804016,0.18890255689620972,0.9375,0.16829171776771545,9.999999747378752e-06
18,fine_tuning,0.9367559552192688,0.18111252784729004,0.9375,0.16739878058433533,9.999999747378752e-06
19,fine_tuning,0.9367559552192688,0.17887622117996216,0.9375,0.1619676798582077,9.999999747378752e-06
20,fine_tuning,0.9372519850730896,0.17298755049705505,0.9441964030265808,0.159309521317482,9.999999747378752e-06
