,precision,recall,f1-score,support
glioma,0.935361216730038,0.8785714285714286,0.9060773480662984,280.0
meningioma,0.8492647058823529,0.825,0.8369565217391305,280.0
notumor,0.9669117647058824,0.9392857142857143,0.9528985507246377,280.0
pituitary,0.8849840255591054,0.9892857142857143,0.9342327150084317,280.0
accuracy,0.9080357142857143,0.9080357142857143,0.9080357142857143,0.9080357142857143
macro avg,0.9091304282193446,0.9080357142857143,0.9075412838846246,1120.0
weighted avg,0.9091304282193446,0.9080357142857143,0.9075412838846245,1120.0
