index,precision,recall,f1-score,support
glioma,0.8467432950191571,0.7892857142857143,0.8170055452865065,280.0
meningioma,0.8088235294117647,0.7857142857142857,0.7971014492753623,280.0
notumor,0.9574468085106383,0.9642857142857143,0.9608540925266904,280.0
pituitary,0.8491803278688524,0.925,0.8854700854700854,280.0
accuracy,0.8660714285714286,0.8660714285714286,0.8660714285714286,0.8660714285714286
macro avg,0.8655484902026032,0.8660714285714286,0.8651077931396612,1120.0
weighted avg,0.8655484902026032,0.8660714285714286,0.8651077931396611,1120.0
