,precision,recall,f1-score,support
glioma,0.9060150375939849,0.8607142857142858,0.8827838827838828,280.0
meningioma,0.8291814946619217,0.8321428571428572,0.8306595365418895,280.0
notumor,0.9626865671641791,0.9214285714285714,0.9416058394160584,280.0
pituitary,0.9016393442622951,0.9821428571428571,0.9401709401709402,280.0
accuracy,0.8991071428571429,0.8991071428571429,0.8991071428571429,0.8991071428571429
macro avg,0.8998806109205951,0.8991071428571429,0.8988050497281928,1120.0
weighted avg,0.8998806109205952,0.8991071428571429,0.8988050497281929,1120.0
