index,precision,recall,f1-score,support
glioma,0.8302583025830258,0.8035714285714286,0.8166969147005445,280.0
meningioma,0.7875457875457875,0.7678571428571429,0.7775768535262206,280.0
notumor,0.9545454545454546,0.975,0.9646643109540636,280.0
pituitary,0.8655172413793103,0.8964285714285715,0.8807017543859649,280.0
accuracy,0.8607142857142858,0.8607142857142858,0.8607142857142858,0.8607142857142858
macro avg,0.8594666965133946,0.8607142857142858,0.8599099583916984,1120.0
weighted avg,0.8594666965133946,0.8607142857142858,0.8599099583916984,1120.0
