stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6604662537574768,0.8615145683288574,0.8236607313156128,0.47504666447639465,0.0003000000142492354
2,frozen_head,0.804315447807312,0.5183219909667969,0.8526785969734192,0.39893341064453125,0.0003000000142492354
3,frozen_head,0.8397817611694336,0.42106571793556213,0.8683035969734192,0.36634090542793274,0.0003000000142492354
4,frozen_head,0.8561508059501648,0.3727554678916931,0.875,0.34283679723739624,0.0003000000142492354
5,frozen_head,0.8715277910232544,0.33853909373283386,0.8772321343421936,0.3287983238697052,0.0003000000142492354
6,frozen_head,0.8886408805847168,0.31134122610092163,0.8839285969734192,0.3150942623615265,0.0003000000142492354
7,frozen_head,0.8928571343421936,0.29414305090904236,0.8839285969734192,0.29990941286087036,0.0003000000142492354
8,frozen_head,0.8993055820465088,0.2794508934020996,0.9017857313156128,0.29422202706336975,0.0003000000142492354
9,frozen_head,0.8998016119003296,0.268148809671402,0.8794642686843872,0.29058995842933655,0.0003000000142492354
10,frozen_head,0.9131944179534912,0.24373570084571838,0.8950892686843872,0.2990756928920746,0.0003000000142492354
11,frozen_head,0.9149305820465088,0.24615861475467682,0.8883928656578064,0.297159880399704,0.0003000000142492354
12,frozen_head,0.9176587462425232,0.2209482640028,0.8950892686843872,0.27453139424324036,6.000000212225132e-05
13,frozen_head,0.9131944179534912,0.2310761958360672,0.8973214030265808,0.27739784121513367,6.000000212225132e-05
14,frozen_head,0.9228670597076416,0.21911491453647614,0.8995535969734192,0.27795636653900146,6.000000212225132e-05
15,frozen_head,0.9241071343421936,0.21174414455890656,0.8973214030265808,0.2736753821372986,1.2000000424450263e-05
1,fine_tuning,0.921875,0.21479038894176483,0.9151785969734192,0.23334470391273499,9.999999747378752e-06
2,fine_tuning,0.9645337462425232,0.10411251336336136,0.9308035969734192,0.20700152218341827,9.999999747378752e-06
3,fine_tuning,0.984375,0.04905387759208679,0.9241071343421936,0.2705797553062439,9.999999747378752e-06
4,fine_tuning,0.9903273582458496,0.031424202024936676,0.9397321343421936,0.17877961695194244,9.999999747378752e-06
5,fine_tuning,0.9972718358039856,0.011226234026253223,0.9375,0.22312453389167786,9.999999747378752e-06
6,fine_tuning,0.9967758059501648,0.010767485946416855,0.9375,0.22805540263652802,9.999999747378752e-06
7,fine_tuning,0.9992559552192688,0.003754550125449896,0.9419642686843872,0.20496787130832672,1.9999999949504854e-06
