repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
10,2,1,25,1,1,0.8676676351395458,0.4350065999897197
10,2,1,25,1,2,0.8561940710011909,0.43571820005308837
10,2,1,25,1,3,0.8777584859642847,0.46880519995465875
10,2,1,25,2,1,0.8815867304649934,0.4721552000846714
10,2,1,25,2,2,0.8611756204509595,0.5381715999683365
10,2,1,25,2,3,0.8731384775055212,0.4238094000611454
10,2,1,25,3,1,0.8761089843474859,1.5709708998911083
10,2,1,25,3,2,0.886996292570189,1.6412669999990612
10,2,1,25,3,3,0.8931399446845183,1.6668983999406919
10,2,1,25,4,1,0.8706275953437865,2.46953460003715
10,2,1,25,4,2,0.8777795930810226,2.372252499917522
10,2,1,25,4,3,0.871743461471304,2.479948499938473
10,2,1,25,5,1,0.8625074897282778,0.2552889999933541
10,2,1,25,5,2,0.8325375251003252,0.20040839991997927
10,2,1,25,5,3,0.8593864595837468,0.3388450000202283
10,2,1,25,6,1,0.8549258175374708,0.27974829997401685
10,2,1,25,6,2,0.8509936579800158,0.3139075000071898
10,2,1,25,6,3,0.8532602692615395,0.3321102000772953
10,2,1,25,7,1,0.8799661113257561,1.404189100023359
10,2,1,25,7,2,0.870096600155283,1.4948365999152884
10,2,1,25,7,3,0.880792080074906,1.4690510000800714
10,2,1,25,8,1,0.8838199689747631,0.6021883999928832
10,2,1,25,8,2,0.8740218863725298,0.6134070000844076
10,2,1,25,8,3,0.8831581776517456,0.6458867000183091
10,2,1,25,9,1,0.8868772381158817,2.571665499941446
10,2,1,25,9,2,0.8773271007628842,2.607039099908434
10,2,1,25,9,3,0.8941966067837166,2.6220003999769688
10,2,1,25,10,1,0.8725745894677674,0.5691050000023097
10,2,1,25,10,2,0.8581151640998756,0.5107368000317365
10,2,1,25,10,3,0.8626856373042819,0.5291481999447569
10,2,1,25,11,1,0.878456972069344,4.233696199953556
10,2,1,25,11,2,0.8803235965676222,4.4198135999031365
10,2,1,25,11,3,0.8827168451641119,4.264476400101557
10,2,1,25,12,1,0.8793988408429738,0.9121342999860644
10,2,1,25,12,2,0.8784848858048478,0.876205800101161
10,2,1,25,12,3,0.887683039280009,1.0158023000694811
10,2,1,25,13,1,0.8882575382015616,5.205259799957275
10,2,1,25,13,2,0.8842520995661365,5.208492600009777
10,2,1,25,13,3,0.8848268408276969,5.600730000063777
10,2,1,25,14,1,0.872291942486899,1.165092899929732
10,2,1,25,14,2,0.86802515123103,1.0652846000157297
10,2,1,25,14,3,0.8749665121683715,1.1150831000413746
10,2,1,25,15,1,0.8848220789731038,0.9306501001119614
10,2,1,25,15,2,0.8753931008595325,0.9330171999754384
10,2,1,25,15,3,0.8705841628242129,0.900275000021793
10,2,1,25,16,1,0.8541995292066077,0.3134996999287978
10,2,1,25,16,2,0.8594792804469432,0.2283377000130713
10,2,1,25,16,3,0.8686773481142649,0.3048412000061944
10,2,1,25,17,1,0.8833672346194524,0.9409944000653923
10,2,1,25,17,2,0.8859607017239912,0.9195368000073358
10,2,1,25,17,3,0.8888281913533804,0.9706599999917671
10,2,1,25,18,1,0.8785058381324635,0.46230260003358126
10,2,1,25,18,2,0.854949326754347,0.37390949996188283
10,2,1,25,18,3,0.8653773161220588,0.4569344000192359
10,2,1,25,19,1,0.8770722594390818,2.811686099972576
10,2,1,25,19,2,0.8796272939416503,2.741897700005211
10,2,1,25,19,3,0.8767307724416395,2.882085800054483
10,2,1,25,20,1,0.8831852212366919,2.308621900039725
10,2,1,25,20,2,0.8868734332454696,2.222488399944268
10,2,1,25,20,3,0.899457556265031,2.3709990000352263
