,precision,recall,f1-score,support
glioma,0.8808664259927798,0.8714285714285714,0.8761220825852782,280.0
meningioma,0.8731343283582089,0.8357142857142857,0.8540145985401459,280.0
notumor,0.967391304347826,0.9535714285714286,0.960431654676259,280.0
pituitary,0.9163879598662207,0.9785714285714285,0.9464594127806563,280.0
accuracy,0.9098214285714286,0.9098214285714286,0.9098214285714286,0.9098214285714286
macro avg,0.9094450046412589,0.9098214285714287,0.9092569371455849,1120.0
weighted avg,0.9094450046412589,0.9098214285714286,0.9092569371455848,1120.0
