index,precision,recall,f1-score,support
glioma,0.8333333333333334,0.8214285714285714,0.8273381294964028,280.0
meningioma,0.8054474708171206,0.7392857142857143,0.770949720670391,280.0
notumor,0.9501779359430605,0.9535714285714286,0.9518716577540107,280.0
pituitary,0.8333333333333334,0.9107142857142857,0.8703071672354948,280.0
accuracy,0.85625,0.85625,0.85625,0.85625
macro avg,0.855573018356712,0.85625,0.8551166687890749,1120.0
weighted avg,0.855573018356712,0.85625,0.8551166687890749,1120.0
