index,precision,recall,f1-score,support
glioma,0.8576642335766423,0.8392857142857143,0.8483754512635379,280.0
meningioma,0.8339483394833949,0.8071428571428572,0.8203266787658802,280.0
notumor,0.9597069597069597,0.9357142857142857,0.9475587703435805,280.0
pituitary,0.8576158940397351,0.925,0.8900343642611683,280.0
accuracy,0.8767857142857143,0.8767857142857143,0.8767857142857143,0.8767857142857143
macro avg,0.8772338567016831,0.8767857142857143,0.8765738161585417,1120.0
weighted avg,0.877233856701683,0.8767857142857143,0.8765738161585417,1120.0
