index,precision,recall,f1-score,support
glioma,0.8133802816901409,0.825,0.8191489361702128,280.0
meningioma,0.8108108108108109,0.75,0.7792207792207793,280.0
notumor,0.9640287769784173,0.9571428571428572,0.9605734767025089,280.0
pituitary,0.8762541806020067,0.9357142857142857,0.9050086355785838,280.0
accuracy,0.8669642857142857,0.8669642857142857,0.8669642857142857,0.8669642857142857
macro avg,0.8661185125203439,0.8669642857142856,0.8659879569180213,1120.0
weighted avg,0.866118512520344,0.8669642857142857,0.8659879569180212,1120.0
