stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,5,0.8312009588144808,0.0037805927629387735,253.41460909991292,3,entropy,80.0,10,4,0.2,False
2,75,2,1,0.8310407752391308,0.0026272569704533723,42.33691369998269,3,gini,,2,2,0.05,False
2,75,3,69,0.8303958574161371,0.004677260589050408,28.348105400044005,3,entropy,20.0,5,4,0.02,False
2,75,4,49,0.8287325356482951,0.006556038339782293,11.747040200047195,3,gini,60.0,5,2,sqrt,False
2,75,5,94,0.828417028041946,0.007539464649792901,19.904609200020786,3,entropy,60.0,10,2,sqrt,False
2,75,6,61,0.82770631785003,0.002721583754458727,38.94813269999577,3,gini,40.0,2,4,0.05,False
2,75,7,68,0.8266682831093801,0.013329951127528116,79.40645970002515,3,gini,,2,4,0.1,False
2,75,8,81,0.8266682831093801,0.013329951127528116,78.89739050006028,3,gini,60.0,2,4,0.1,False
2,75,9,72,0.8266017551391353,0.015815741451612936,177.58873439999297,3,gini,,5,1,0.2,False
2,75,10,48,0.8261875112353287,0.011479829259110546,258.9153429999715,3,entropy,80.0,2,4,0.2,False
2,75,11,91,0.8250707300630983,0.010289640037480749,84.84342980000656,3,gini,40.0,20,2,0.1,False
2,75,12,27,0.8246768180094542,0.012182130379616525,176.23940470005618,3,gini,,2,2,0.2,False
2,75,13,16,0.8246064301998667,0.004564697700278136,17.91950719995657,3,gini,,20,1,0.02,False
2,75,14,24,0.8240703227389679,0.0029960902624572286,66.06449189997511,3,entropy,40.0,20,4,0.05,False
2,75,15,10,0.8229841067338222,0.003510423928306595,28.1224350000266,3,entropy,20.0,10,4,0.02,False
2,75,16,3,0.8214376054353014,0.005882896993315129,19.07662700000219,3,entropy,20.0,2,1,sqrt,False
2,75,17,28,0.821207820909564,0.010024448315321496,260.93039839999983,3,entropy,20.0,2,1,0.2,False
2,75,18,87,0.8206945429840548,0.009499125696671945,162.51944149995688,3,gini,40.0,2,4,0.2,False
2,75,19,59,0.8204076498927121,0.013183358185544497,84.13380359992152,3,entropy,40.0,2,1,0.1,True
2,75,20,98,0.8199034857396367,0.004782283711371643,80.86830629996257,3,entropy,,10,1,0.1,True
2,75,21,9,0.8197868658101228,0.01435667677111889,130.4325229000533,3,entropy,,20,2,0.1,False
2,75,22,79,0.8166849442043352,0.008244344130262257,25.85694849997526,3,entropy,80.0,20,8,0.02,False
2,75,23,93,0.8166849442043352,0.008244344130262257,25.718093199946452,3,entropy,,20,8,0.02,False
2,75,24,71,0.8163974423203708,0.005983021758874632,14.778250300034415,3,gini,,5,8,0.02,False
2,75,25,65,0.8163287083817442,0.009943371967799436,72.26283240003977,3,gini,,20,8,0.1,False
2,75,26,56,0.8153185861869116,0.009122819658981153,21.44307810004102,3,gini,80.0,5,8,0.05,True
2,75,27,41,0.8149240049981216,0.006429989303083513,124.04503549996298,3,entropy,,20,8,0.1,False
2,75,28,60,0.8148978317933845,0.017783711773338658,245.6230334000429,3,entropy,60.0,20,8,0.2,False
2,75,29,7,0.8145753112068762,0.01474293046624897,257.8237145000021,3,entropy,40.0,20,1,0.2,False
2,75,30,58,0.8139358421387559,0.011252670435180214,47.778720500005875,3,gini,20.0,2,4,0.1,True
2,75,31,84,0.8135860525576248,0.015663739850269504,150.289537500008,3,gini,40.0,20,8,0.2,False
2,75,32,8,0.812574979106063,0.014492354503053818,49.64188690012088,3,gini,60.0,5,4,0.1,True
2,75,33,75,0.812574979106063,0.014492354503053818,51.20770279999124,3,gini,40.0,5,4,0.1,True
2,75,34,47,0.8073497877831363,0.0044278387683027555,95.15756060002604,3,gini,,10,4,0.2,True
