repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
8,3,1,25,1,1,0.8814629754138593,2.543199799954891
8,3,1,25,1,2,0.8836038674514678,2.4388171000173315
8,3,1,25,1,3,0.8872764389081219,2.377065699896775
8,3,1,25,2,1,0.8748962126642919,1.0936097000958398
8,3,1,25,2,2,0.8679296813086056,1.0809084000065923
8,3,1,25,2,3,0.8736707296833248,1.0822936999611557
8,3,1,25,3,1,0.8763388288555807,1.4152298999251798
8,3,1,25,3,2,0.8703839105829418,1.391656000050716
8,3,1,25,3,3,0.8964794524553513,1.4437593999318779
8,3,1,25,4,1,0.8744519092746589,3.2400245000608265
8,3,1,25,4,2,0.8730790931245178,3.1813791999593377
8,3,1,25,4,3,0.8804783093078802,3.22039659996517
8,3,1,25,5,1,0.8940117858140992,1.835413199965842
8,3,1,25,5,2,0.8739783949603206,1.6664885999634862
8,3,1,25,5,3,0.8994446938889007,1.717615699977614
8,3,1,25,6,1,0.8945223635104878,2.2420561000471935
8,3,1,25,6,2,0.882642784488569,2.4945335999364033
8,3,1,25,6,3,0.8933166965897607,2.408078799955547
8,3,1,25,7,1,0.8653619420496934,0.5114353999961168
8,3,1,25,7,2,0.8664158483243056,0.5424700999865308
8,3,1,25,7,3,0.8710879790935193,0.4813699000515044
8,3,1,25,8,1,0.8833610440213421,9.167294900049455
8,3,1,25,8,2,0.8881529250469837,9.063718999968842
8,3,1,25,8,3,0.900770008058801,9.465524600003846
8,3,1,25,9,1,0.8721137022740862,1.3833257999503985
8,3,1,25,9,2,0.8659721653838857,1.4874229000415653
8,3,1,25,9,3,0.8730595149094671,1.383836599998176
8,3,1,25,10,1,0.8791759159451586,2.0186317999614403
8,3,1,25,10,2,0.8740003978201156,2.0522786000510678
8,3,1,25,10,3,0.8785894287070506,1.9900666999164969
8,3,1,25,11,1,0.8684299994240893,1.6977784999180585
8,3,1,25,11,2,0.8685548601147429,1.6287412999663502
8,3,1,25,11,3,0.878863655003777,1.7092760999221355
8,3,1,25,12,1,0.8666548429510668,0.6785768000409007
8,3,1,25,12,2,0.8762188037451404,0.6753638000227511
8,3,1,25,12,3,0.893194832254516,0.7186403999803588
8,3,1,25,13,1,0.8708220692510305,1.5435323000419885
8,3,1,25,13,2,0.8755046760548957,1.6590600000927225
8,3,1,25,13,3,0.886686967679541,1.6770335999317467
8,3,1,25,14,1,0.9013134816004641,6.833001299994066
8,3,1,25,14,2,0.9025655663084868,6.907869899994694
8,3,1,25,14,3,0.8940326614962639,6.584767800057307
8,3,1,25,15,1,0.874234962139562,1.5896672999951988
8,3,1,25,15,2,0.8623114426772273,1.5253878999501467
8,3,1,25,15,3,0.8682364629519926,1.5347585000563413
8,3,1,25,16,1,0.8701214652544957,0.7558449000352994
8,3,1,25,16,2,0.8643318861083145,0.6993856000481173
8,3,1,25,16,3,0.8735582278644975,0.771084800013341
8,3,1,25,17,1,0.8763388288555807,1.482522299978882
8,3,1,25,17,2,0.8703839105829418,1.3782217999687418
8,3,1,25,17,3,0.8964794524553513,1.419459900003858
8,3,1,25,18,1,0.8720806709921638,0.8092532999580726
8,3,1,25,18,2,0.8600389160123934,0.7853403999470174
8,3,1,25,18,3,0.8787056694644919,0.8396882999222726
8,3,1,25,19,1,0.8902700519073309,9.108180799987167
8,3,1,25,19,2,0.8887960353402797,8.678936599986628
8,3,1,25,19,3,0.8962470838772181,9.014769200002775
8,3,1,25,20,1,0.8715582831187288,0.8657018999801949
8,3,1,25,20,2,0.8650629189866129,0.7952816999750212
8,3,1,25,20,3,0.8779207951719823,0.7863591000204906
8,3,1,25,21,1,0.8876304671036521,3.4779730000300333
8,3,1,25,21,2,0.8832225408496595,3.188526500016451
8,3,1,25,21,3,0.8986557051267563,3.30894909997005
8,3,1,25,22,1,0.8837823682184462,4.04869399999734
8,3,1,25,22,2,0.884223584207187,4.077641499927267
